commit_id,project_id,sprint_id,developer_id,commit_timestamp,lines_added,lines_deleted,files_changed
C0007933,P009,S0090,D0028,2024-05-07 08:38:06.349205,53,32,1
C0007934,P009,S0090,D0028,2024-05-15 23:01:16.137410,11,23,1
C0007935,P009,S0090,D0016,2024-05-06 13:50:19.841972,111,73,5
C0007936,P009,S0090,D0016,2024-05-07 21:01:02.759294,48,9,4
C0007937,P009,S0090,D0016,2024-05-12 07:45:39.367321,24,27,3
C0007938,P009,S0090,D0011,2024-05-09 16:42:59.612389,30,26,4
C0007939,P009,S0090,D0028,2024-05-11 10:24:21.434371,24,20,4
C0007940,P009,S0090,D0016,2024-05-12 12:17:41.874512,11,4,4
C0007941,P009,S0090,D0051,2024-05-09 07:49:47.360519,13,25,4
C0007942,P009,S0090,D0016,2024-05-04 14:03:50.994410,59,27,2
C0007943,P009,S0090,D0028,2024-05-15 11:18:02.604665,24,2,2
C0007944,P009,S0090,D0016,2024-05-14 23:23:03.809336,15,39,4
C0007945,P009,S0090,D0011,2024-05-08 14:22:42.613776,45,5,1
C0007946,P009,S0090,D0051,2024-05-06 22:34:56.165441,52,8,10
C0007947,P009,S0090,D0016,2024-05-06 08:50:10.888858,33,28,1
C0007948,P009,S0090,D0011,2024-05-15 22:26:34.090434,60,25,2
C0007949,P009,S0090,D0016,2024-05-16 01:03:58.597139,103,2,1
C0007950,P009,S0090,D0039,2024-05-14 23:44:33.359595,33,8,1
C0007951,P009,S0090,D0028,2024-05-16 04:33:05.554868,24,25,4
C0007952,P009,S0090,D0051,2024-05-03 03:35:35.929655,24,7,1
C0007953,P009,S0090,D0051,2024-05-12 09:06:03.448013,36,83,1
C0007954,P009,S0090,D0028,2024-05-10 21:09:23.930358,25,19,1
C0007955,P009,S0090,D0028,2024-05-06 04:49:03.514723,24,9,2
C0007956,P009,S0090,D0039,2024-05-09 21:32:37.820169,38,18,3
C0007957,P009,S0090,D0051,2024-05-03 20:21:27.567844,30,24,1
C0007958,P009,S0090,D0039,2024-05-03 14:03:58.684037,110,30,1
C0007959,P009,S0090,D0051,2024-05-11 23:33:54.815619,47,1,1
C0007960,P009,S0090,D0028,2024-05-15 13:08:39.438424,50,67,8
C0007961,P009,S0090,D0039,2024-05-08 02:06:47.732498,59,22,5
C0007962,P009,S0090,D0051,2024-05-12 13:52:45.714816,41,5,2
C0007963,P009,S0090,D0028,2024-05-16 16:18:56.362858,36,48,7
C0007964,P009,S0090,D0011,2024-05-03 22:08:53.971236,42,39,1
C0007965,P009,S0090,D0039,2024-05-14 19:04:49.829495,114,21,11
C0007966,P009,S0090,D0011,2024-05-05 21:05:18.093743,19,20,1
C0007967,P009,S0090,D0051,2024-05-07 17:59:02.023286,46,26,1
C0007968,P009,S0090,D0011,2024-05-10 08:42:20.268569,49,10,1
C0007969,P009,S0090,D0016,2024-05-11 18:29:49.699070,-1,8,3
C0007970,P009,S0090,D0011,2024-05-15 08:18:17.382615,9,12,2
C0007971,P009,S0090,D0051,2024-05-04 15:04:01.785629,45,51,1
C0007972,P009,S0090,D0016,2024-05-13 03:18:05.766424,61,19,5
C0007973,P009,S0090,D0039,2024-05-11 10:47:08.888353,6,17,2
C0007974,P009,S0090,D0016,2024-05-12 09:34:30.517603,16,15,5
C0007975,P009,S0090,D0011,2024-05-05 20:18:33.280206,9,23,3
C0007976,P009,S0090,D0011,2024-05-10 09:52:00.036806,16,20,3
C0007977,P009,S0090,D0051,2024-05-14 17:49:55.302455,90,10,1
C0007978,P009,S0090,D0039,2024-05-03 23:57:09.105542,83,17,4
C0007979,P009,S0090,D0039,2024-05-12 07:14:55.278648,76,5,1
C0007980,P009,S0090,D0028,2024-05-09 08:15:14.284014,71,14,6
C0007981,P009,S0090,D0051,2024-05-06 06:27:02.260254,41,33,4
C0007982,P009,S0090,D0039,2024-05-14 12:43:38.277475,-1,9,4
C0007983,P009,S0090,D0039,2024-05-14 00:19:52.460088,20,32,2
C0007984,P009,S0090,D0028,2024-05-05 07:18:38.700605,28,15,1
C0007985,P009,S0090,D0051,2024-05-13 18:13:58.115536,44,59,1
C0007986,P009,S0090,D0011,2024-05-14 15:28:34.722686,29,20,2
C0007987,P009,S0090,D0016,2024-05-05 02:52:35.430519,35,7,1
C0007988,P009,S0090,D0028,2024-05-09 22:33:28.034941,16,56,5
C0007989,P009,S0090,D0039,2024-05-16 03:29:18.068209,40,16,1
C0007990,P009,S0090,D0011,2024-05-09 17:52:30.175686,80,36,1
C0007991,P009,S0090,D0028,2024-05-05 13:39:53.959898,18,4,2
C0007992,P009,S0090,D0028,2024-05-12 00:45:48.736759,102,53,2
C0007993,P009,S0090,D0016,2024-05-05 16:36:51.843590,18,12,5
C0007994,P009,S0090,D0039,2024-05-14 02:07:48.604232,43,17,1
C0007995,P009,S0090,D0011,2024-05-07 04:57:16.285725,43,21,2
C0007996,P009,S0090,D0016,2024-05-07 22:51:03.162102,67,23,4
C0007997,P009,S0090,D0051,2024-05-09 07:35:06.808886,36,11,9
C0007998,P009,S0090,D0016,2024-05-03 09:05:21.017002,83,12,1
C0007999,P009,S0090,D0028,2024-05-14 06:56:07.507942,14,9,1
C0008000,P009,S0090,D0051,2024-05-08 16:04:26.454797,14,7,4
C0008001,P009,S0090,D0028,2024-05-14 06:29:09.713695,119,21,1
C0008002,P009,S0090,D0039,2024-05-14 21:49:06.589017,19,13,1
C0008003,P009,S0090,D0051,2024-05-14 15:10:15.787819,8,8,4
C0008004,P009,S0090,D0011,2024-05-04 09:20:10.138962,35,26,2
C0008005,P009,S0090,D0039,2024-05-13 21:26:25.896092,35,13,2
C0008006,P010,S0091,D0040,2023-12-09 11:02:53.120174,164,32,2
C0008007,P010,S0091,D0045,2023-12-08 12:33:58.864026,48,15,2
C0008008,P010,S0091,D0053,2023-12-08 16:42:10.917079,8,5,4
C0008009,P010,S0091,D0036,2023-12-02 10:52:51.555762,18,37,3
C0008010,P010,S0091,D0040,2023-12-06 20:02:47.183090,33,20,1
C0008011,P010,S0091,D0010,2023-12-10 01:52:09.737669,42,15,1
C0008012,P010,S0091,D0045,2023-12-08 08:04:39.205112,40,5,1
C0008013,P010,S0091,D0040,2023-12-01 07:06:44.494081,31,41,1
C0008014,P010,S0091,D0040,2023-12-11 16:09:40.217346,40,26,2
C0008015,P010,S0091,D0040,2023-12-12 17:44:49.994707,55,2,6
C0008016,P010,S0091,D0036,2023-12-09 14:40:17.882146,39,26,1
C0008017,P010,S0091,D0036,2023-12-06 10:37:29.418093,20,17,3
C0008018,P010,S0091,D0041,2023-12-10 09:40:52.608894,70,18,2
C0008019,P010,S0091,D0036,2023-12-05 17:16:59.716689,19,3,1
C0008020,P010,S0091,D0001,2023-12-11 00:41:34.070220,6,6,3
C0008021,P010,S0091,D0001,2023-12-07 01:44:16.283618,53,14,1
C0008022,P010,S0091,D0053,2023-12-11 11:37:32.747102,65,13,2
C0008023,P010,S0091,D0053,2023-12-12 13:38:18.767473,25,5,2
C0008024,P010,S0091,D0010,2023-12-04 10:35:20.735798,43,14,2
C0008025,P010,S0091,D0046,2023-12-03 18:10:46.542326,76,11,2
C0008026,P010,S0091,D0001,2023-12-02 00:02:13.971442,40,35,4
C0008027,P010,S0091,D0040,2023-12-12 10:42:29.297902,40,1,1
C0008028,P010,S0091,D0045,2023-12-08 00:56:55.649933,53,15,1
C0008029,P010,S0091,D0001,2023-12-02 08:45:34.140638,12,22,4
C0008030,P010,S0091,D0046,2023-12-01 09:14:47.747588,11,2,1
C0008031,P010,S0091,D0046,2023-12-07 00:38:02.834068,84,11,2
C0008032,P010,S0091,D0046,2023-12-06 16:02:30.180615,162,22,2
C0008033,P010,S0091,D0040,2023-12-08 22:39:38.407538,95,16,1
C0008034,P010,S0091,D0041,2023-12-04 20:08:31.884191,43,13,1
C0008035,P010,S0091,D0040,2023-11-30 10:56:04.418171,38,12,1
C0008036,P010,S0091,D0010,2023-11-30 22:57:01.659874,48,48,1
C0008037,P010,S0091,D0040,2023-12-10 15:43:51.602062,108,3,4
C0008038,P010,S0091,D0040,2023-12-05 22:32:23.674480,43,12,1
C0008039,P010,S0091,D0053,2023-12-06 00:07:25.173605,43,53,3
C0008040,P010,S0091,D0045,2023-12-12 11:03:31.296587,37,37,4
C0008041,P010,S0091,D0010,2023-12-10 04:05:32.445749,125,16,1
C0008042,P010,S0091,D0036,2023-12-01 04:39:52.164218,87,24,1
C0008043,P010,S0091,D0045,2023-12-12 09:07:36.456742,67,15,1
C0008044,P010,S0091,D0046,2023-12-13 12:50:52.802750,15,33,1
C0008045,P010,S0091,D0040,2023-12-08 20:08:27.400254,44,21,3
C0008046,P010,S0091,D0041,2023-12-11 01:29:31.172954,19,31,2
C0008047,P010,S0091,D0001,2023-12-07 12:22:50.186173,42,18,5
C0008048,P010,S0091,D0010,2023-12-11 18:37:04.330457,47,31,1
C0008049,P010,S0091,D0045,2023-12-06 05:13:12.841954,44,57,9
C0008050,P010,S0091,D0053,2023-12-13 09:49:52.611888,32,28,1
C0008051,P010,S0091,D0001,2023-12-10 22:42:54.444352,55,76,6
C0008052,P010,S0091,D0053,2023-12-13 12:22:17.269967,152,2,1
C0008053,P010,S0091,D0001,2023-12-04 10:17:22.675741,78,7,2
C0008054,P010,S0091,D0040,2023-12-03 05:36:52.806133,22,25,3
C0008055,P010,S0091,D0010,2023-12-10 10:02:58.829228,54,22,1
C0008056,P010,S0091,D0040,2023-12-11 12:12:06.791541,104,8,10
C0008057,P010,S0091,D0001,2023-12-03 08:54:10.839641,10,15,3
C0008058,P010,S0091,D0001,2023-12-01 00:44:21.804857,17,51,2
C0008059,P010,S0091,D0010,2023-12-09 08:48:35.288494,97,13,1
C0008060,P010,S0091,D0046,2023-12-04 09:11:34.473379,53,50,1
C0008061,P010,S0091,D0053,2023-11-30 12:34:29.775794,13,90,8
C0008062,P010,S0091,D0046,2023-12-09 08:08:19.776876,60,71,7
C0008063,P010,S0091,D0040,2023-12-06 04:02:35.624086,37,6,4
C0008064,P010,S0091,D0001,2023-12-01 19:02:57.429778,107,59,1
C0008065,P010,S0091,D0045,2023-12-12 07:00:19.504141,41,3,3
C0008066,P010,S0091,D0001,2023-12-06 02:48:14.686626,56,15,1
C0008067,P010,S0091,D0040,2023-11-30 22:51:13.915161,19,24,3
C0008068,P010,S0091,D0041,2023-12-11 01:10:32.693332,23,11,1
C0008069,P010,S0091,D0040,2023-12-01 15:42:51.206937,44,23,1
C0008070,P010,S0091,D0045,2023-12-03 22:11:27.531086,20,1,1
C0008071,P010,S0091,D0036,2023-12-05 13:06:22.756302,46,22,1
C0008072,P010,S0091,D0010,2023-12-02 16:04:29.795638,66,3,2
C0008073,P010,S0091,D0040,2023-12-03 04:13:07.446998,26,12,2
C0008074,P010,S0091,D0046,2023-12-05 09:36:49.590362,71,102,1
C0008075,P010,S0091,D0041,2023-12-05 13:46:30.336671,179,37,1
C0008076,P010,S0091,D0045,2023-12-09 00:06:28.593843,91,19,2
C0008077,P010,S0091,D0010,2023-12-07 18:08:50.054474,6,56,12
C0008078,P010,S0091,D0046,2023-12-12 23:09:25.930329,9,13,1
C0008079,P010,S0091,D0053,2023-12-10 20:00:03.280776,10,17,2
C0008080,P010,S0091,D0045,2023-12-10 17:41:21.441609,98,11,6
C0008081,P010,S0091,D0046,2023-12-04 22:44:18.315034,27,5,7
C0008082,P010,S0091,D0041,2023-12-04 09:28:27.508283,39,49,2
C0008083,P010,S0091,D0046,2023-12-01 08:54:22.606406,64,13,1
C0008084,P010,S0091,D0001,2023-12-04 18:08:19.237522,13,1,5
C0008085,P010,S0091,D0036,2023-12-05 04:01:52.734905,28,9,1
C0008086,P010,S0091,D0001,2023-12-03 16:02:03.712702,21,17,1
C0008087,P010,S0091,D0046,2023-12-04 15:31:36.526072,38,23,1
C0008088,P010,S0091,D0010,2023-12-05 11:49:47.774018,91,4,6
C0008089,P010,S0091,D0045,2023-12-10 10:21:23.547253,26,16,1
C0008090,P010,S0091,D0045,2023-12-12 19:38:44.477333,112,10,1
C0008091,P010,S0091,D0010,2023-12-04 17:26:53.791666,8,19,1
C0008092,P010,S0091,D0001,2023-12-08 05:37:30.700812,98,60,1
C0008093,P010,S0091,D0053,2023-12-12 03:26:34.706245,42,18,3
C0008094,P010,S0091,D0036,2023-12-07 10:06:32.963787,14,9,3
C0008095,P010,S0091,D0010,2023-12-03 10:49:18.016456,105,25,5
C0008096,P010,S0091,D0041,2023-12-09 08:25:11.653831,95,13,1
C0008097,P010,S0091,D0053,2023-12-01 17:09:16.804686,49,120,1
C0008098,P010,S0091,D0040,2023-12-12 11:32:10.063068,40,3,3
C0008099,P010,S0091,D0053,2023-12-11 11:00:54.968195,29,43,5
C0008100,P010,S0091,D0036,2023-12-10 15:40:35.377699,71,13,3
C0008101,P010,S0091,D0046,2023-11-30 16:00:35.877877,25,32,3
C0008102,P010,S0091,D0046,2023-12-02 10:26:13.545926,18,9,1
C0008103,P010,S0091,D0046,2023-11-30 08:52:52.026570,58,39,1
C0008104,P010,S0091,D0041,2023-12-09 13:25:32.926741,17,12,1
C0008105,P010,S0091,D0053,2023-12-02 16:52:28.112603,211,23,6
C0008106,P010,S0091,D0001,2023-12-06 17:57:49.241614,36,76,2
C0008107,P010,S0091,D0010,2023-12-05 15:54:24.689711,62,19,2
C0008108,P010,S0091,D0036,2023-12-09 19:19:30.232680,37,64,4
C0008109,P010,S0091,D0001,2023-12-05 23:42:24.026389,80,19,9
C0008110,P010,S0091,D0036,2023-12-04 09:06:55.177313,30,60,1
C0008111,P010,S0091,D0036,2023-12-09 16:38:08.345799,27,4,2
C0008112,P010,S0091,D0041,2023-12-11 19:18:56.514467,14,38,1
C0008113,P010,S0091,D0053,2023-12-02 17:50:48.142875,42,33,1
C0008114,P010,S0091,D0036,2023-12-11 15:47:32.274509,85,8,4
C0008115,P010,S0091,D0046,2023-12-12 04:55:55.715023,24,4,3
C0008116,P010,S0091,D0045,2023-12-10 12:24:00.649351,99,13,1
C0008117,P010,S0091,D0041,2023-12-10 06:14:29.137713,25,12,11
C0008118,P010,S0091,D0041,2023-12-07 12:53:54.130243,16,2,3
C0008119,P010,S0091,D0001,2023-12-09 00:07:09.046182,31,16,1
C0008120,P010,S0091,D0041,2023-12-01 19:04:30.934661,16,16,1
C0008121,P010,S0091,D0036,2023-12-01 03:00:58.284915,86,7,3
C0008122,P010,S0091,D0036,2023-12-01 10:10:52.696410,20,10,2
C0008123,P010,S0091,D0046,2023-12-08 22:15:34.962184,99,32,7
C0008124,P010,S0091,D0053,2023-12-08 13:42:06.947989,55,11,1
C0008125,P010,S0091,D0001,2023-12-03 11:18:10.779420,37,14,1
C0008126,P010,S0091,D0001,2023-12-10 09:27:37.948159,37,32,1
C0008127,P010,S0091,D0046,2023-11-30 18:11:33.407787,100,5,4
C0008128,P010,S0091,D0001,2023-12-11 22:53:29.153596,12,12,2
C0008129,P010,S0091,D0045,2023-12-06 08:51:20.745141,33,8,1
C0008130,P010,S0091,D0010,2023-12-01 14:43:07.365968,81,21,1
C0008131,P010,S0091,D0040,2023-12-02 19:02:37.111666,27,22,4
C0008132,P010,S0091,D0001,2023-12-10 05:59:10.565404,47,8,10
C0008133,P010,S0091,D0036,2023-12-07 21:49:28.139594,126,14,3
C0008134,P010,S0091,D0010,2023-12-11 06:56:17.360098,31,31,1
C0008135,P010,S0091,D0041,2023-12-04 17:13:16.102438,19,35,3
C0008136,P010,S0091,D0045,2023-12-08 09:28:47.424242,22,21,5
C0008137,P010,S0091,D0010,2023-12-03 22:41:26.743745,21,2,2
C0008138,P010,S0091,D0045,2023-11-30 15:14:40.041262,21,24,1
C0008139,P010,S0091,D0053,2023-12-04 02:07:27.110340,65,29,8
C0008140,P010,S0091,D0053,2023-12-10 09:22:26.621534,58,51,1
C0008141,P010,S0091,D0041,2023-12-01 01:28:46.126572,8,3,1
C0008142,P010,S0092,D0041,2023-12-17 06:23:53.169223,17,6,2
C0008143,P010,S0092,D0041,2023-12-14 02:02:35.561076,94,30,1
C0008144,P010,S0092,D0045,2023-12-19 21:10:41.232023,70,8,1
C0008145,P010,S0092,D0040,2023-12-17 08:01:29.863511,66,76,1
C0008146,P010,S0092,D0036,2023-12-21 18:53:04.069002,80,42,6
C0008147,P010,S0092,D0045,2023-12-25 03:13:02.617725,79,12,2
C0008148,P010,S0092,D0010,2023-12-22 13:05:31.526688,8,6,4
C0008149,P010,S0092,D0001,2023-12-23 03:26:54.552714,23,5,1
C0008150,P010,S0092,D0040,2023-12-15 12:56:47.081586,78,11,1
C0008151,P010,S0092,D0046,2023-12-20 20:56:51.945825,5,5,3
C0008152,P010,S0092,D0036,2023-12-24 13:49:50.825996,55,9,4
C0008153,P010,S0092,D0040,2023-12-20 09:56:25.386097,152,6,1
C0008154,P010,S0092,D0045,2023-12-17 16:22:32.000187,74,56,7
C0008155,P010,S0092,D0046,2023-12-14 18:46:49.556972,60,31,1
C0008156,P010,S0092,D0041,2023-12-23 07:23:00.534034,72,6,1
C0008157,P010,S0092,D0046,2023-12-24 07:16:20.360599,111,46,7
C0008158,P010,S0092,D0010,2023-12-27 06:48:57.565237,80,16,2
C0008159,P010,S0092,D0041,2023-12-24 04:41:58.661650,55,80,10
C0008160,P010,S0092,D0001,2023-12-14 06:37:19.081921,113,16,5
C0008161,P010,S0092,D0045,2023-12-15 06:01:47.642615,93,12,4
C0008162,P010,S0092,D0036,2023-12-27 01:36:37.623085,36,0,1
C0008163,P010,S0092,D0053,2023-12-17 01:24:46.538289,35,32,3
C0008164,P010,S0092,D0045,2023-12-22 21:02:11.211749,46,38,9
C0008165,P010,S0092,D0040,2023-12-23 09:17:53.686611,66,21,4
C0008166,P010,S0092,D0036,2023-12-20 13:36:16.154611,61,21,2
C0008167,P010,S0092,D0041,2023-12-20 01:30:32.614905,100,6,1
C0008168,P010,S0092,D0040,2023-12-23 10:58:54.760586,28,58,6
C0008169,P010,S0092,D0036,2023-12-22 22:55:33.452919,45,11,1
C0008170,P010,S0092,D0041,2023-12-22 11:35:23.490441,72,21,2
C0008171,P010,S0092,D0010,2023-12-22 09:13:49.076939,8,25,9
C0008172,P010,S0092,D0040,2023-12-20 03:25:03.689371,90,21,1
C0008173,P010,S0092,D0053,2023-12-22 21:59:56.290790,103,35,2
C0008174,P010,S0092,D0046,2023-12-25 11:21:11.011489,42,3,1
C0008175,P010,S0092,D0053,2023-12-24 23:39:51.907926,21,47,2
C0008176,P010,S0092,D0040,2023-12-25 01:38:08.538378,46,30,1
C0008177,P010,S0092,D0045,2023-12-24 06:56:43.083619,101,18,5
C0008178,P010,S0092,D0046,2023-12-22 16:03:44.059444,118,8,6
C0008179,P010,S0092,D0053,2023-12-21 00:23:53.475714,22,5,11
C0008180,P010,S0092,D0001,2023-12-15 07:12:08.352572,44,2,2
C0008181,P010,S0092,D0041,2023-12-22 12:38:56.012633,79,15,2
C0008182,P010,S0092,D0041,2023-12-20 07:57:04.668780,32,11,1
C0008183,P010,S0092,D0053,2023-12-23 00:37:22.151371,24,20,2
C0008184,P010,S0092,D0036,2023-12-18 12:17:04.546742,26,9,4
C0008185,P010,S0092,D0053,2023-12-25 14:33:52.953869,65,39,1
C0008186,P010,S0092,D0053,2023-12-19 18:42:44.964142,101,34,1
C0008187,P010,S0092,D0053,2023-12-16 05:27:49.897846,15,35,4
C0008188,P010,S0092,D0040,2023-12-16 20:14:25.634481,51,26,2
C0008189,P010,S0092,D0010,2023-12-26 09:35:31.392447,20,1,4
C0008190,P010,S0092,D0040,2023-12-23 09:37:49.212436,33,5,4
C0008191,P010,S0092,D0001,2023-12-18 15:34:31.749360,37,11,9
C0008192,P010,S0092,D0045,2023-12-16 19:51:47.830658,64,24,1
C0008193,P010,S0092,D0046,2023-12-15 10:38:28.784106,7,2,1
C0008194,P010,S0092,D0045,2023-12-22 09:43:53.334863,25,22,6
C0008195,P010,S0092,D0053,2023-12-16 01:25:54.523974,30,12,1
C0008196,P010,S0092,D0045,2023-12-23 02:37:18.431764,178,27,1
C0008197,P010,S0092,D0010,2023-12-18 14:03:21.350505,103,4,1
C0008198,P010,S0092,D0010,2023-12-16 08:11:33.499108,46,11,1
C0008199,P010,S0092,D0036,2023-12-16 01:35:38.807468,44,6,4
C0008200,P010,S0092,D0001,2023-12-27 09:29:40.513783,41,7,2
C0008201,P010,S0092,D0036,2023-12-20 01:33:34.084241,85,3,1
C0008202,P010,S0092,D0036,2023-12-22 12:12:28.230935,25,23,3
C0008203,P010,S0092,D0046,2023-12-15 19:24:57.908536,24,10,2
C0008204,P010,S0092,D0045,2023-12-26 17:39:11.963931,90,45,3
C0008205,P010,S0092,D0041,2023-12-22 15:26:35.726723,28,10,6
C0008206,P010,S0092,D0036,2023-12-18 20:08:41.025395,19,12,2
C0008207,P010,S0092,D0001,2023-12-17 09:14:34.741316,10,22,7
C0008208,P010,S0092,D0010,2023-12-19 11:37:05.960343,11,10,2
C0008209,P010,S0092,D0041,2023-12-15 00:04:19.995982,71,31,2
C0008210,P010,S0092,D0010,2023-12-23 17:56:22.772595,66,28,3
C0008211,P010,S0092,D0001,2023-12-26 05:55:23.099195,38,1,5
C0008212,P010,S0092,D0001,2023-12-19 13:04:26.612911,169,26,4
C0008213,P010,S0092,D0045,2023-12-17 15:21:48.333655,26,10,1
C0008214,P010,S0092,D0053,2023-12-23 22:22:54.106063,25,13,1
C0008215,P010,S0092,D0045,2023-12-16 01:10:42.973284,48,3,3
C0008216,P010,S0092,D0036,2023-12-23 05:24:04.669496,8,8,1
C0008217,P010,S0092,D0046,2023-12-25 21:51:55.711355,75,5,1
C0008218,P010,S0092,D0045,2023-12-21 06:50:35.732502,36,58,8
C0008219,P010,S0092,D0045,2023-12-16 13:22:13.600388,33,34,5
C0008220,P010,S0092,D0053,2023-12-27 03:09:42.759382,54,10,1
C0008221,P010,S0092,D0046,2023-12-14 07:03:15.829009,27,13,5
C0008222,P010,S0092,D0041,2023-12-19 00:54:54.115982,30,30,1
C0008223,P010,S0092,D0046,2023-12-22 10:47:01.386033,18,21,2
C0008224,P010,S0092,D0001,2023-12-15 22:02:42.330141,87,32,1
C0008225,P010,S0092,D0036,2023-12-21 23:33:00.464528,61,0,3
C0008226,P010,S0092,D0045,2023-12-22 10:49:21.366972,28,49,3
C0008227,P010,S0092,D0040,2023-12-22 11:42:38.349973,16,40,3
C0008228,P010,S0092,D0046,2023-12-25 21:14:57.775647,22,131,6
C0008229,P010,S0092,D0041,2023-12-19 14:10:59.374996,36,10,1
C0008230,P010,S0092,D0046,2023-12-18 01:19:12.260537,18,53,4
C0008231,P010,S0092,D0046,2023-12-15 00:49:11.084865,89,10,7
C0008232,P010,S0092,D0046,2023-12-25 02:06:19.016082,137,10,2
C0008233,P010,S0092,D0041,2023-12-26 02:16:11.824158,41,69,2
C0008234,P010,S0092,D0040,2023-12-23 23:04:23.605512,119,12,1
C0008235,P010,S0092,D0053,2023-12-17 10:17:18.520053,25,0,1
C0008236,P010,S0092,D0041,2023-12-24 23:39:19.320996,65,12,1
C0008237,P010,S0092,D0046,2023-12-25 00:39:23.252408,67,10,2
C0008238,P010,S0092,D0010,2023-12-24 08:35:20.229535,66,30,1
C0008239,P010,S0093,D0046,2024-01-08 18:29:14.240859,56,18,1
C0008240,P010,S0093,D0046,2024-01-03 22:58:25.598430,21,11,2
C0008241,P010,S0093,D0046,2024-01-08 10:23:01.116854,49,46,3
C0008242,P010,S0093,D0010,2024-01-02 01:43:30.550244,71,55,2
C0008243,P010,S0093,D0001,2024-01-06 21:19:47.810848,47,6,1
C0008244,P010,S0093,D0053,2024-01-05 14:24:38.497804,29,3,6
C0008245,P010,S0093,D0036,2024-01-10 04:34:23.776522,23,1,6
C0008246,P010,S0093,D0041,2024-01-07 00:09:22.289461,123,22,1
C0008247,P010,S0093,D0010,2024-01-05 14:06:32.037601,142,28,2
C0008248,P010,S0093,D0053,2024-01-03 22:17:59.759653,45,5,5
C0008249,P010,S0093,D0053,2024-01-02 13:40:45.427220,33,49,1
C0008250,P010,S0093,D0053,2024-01-01 07:12:08.431351,47,48,2
C0008251,P010,S0093,D0001,2024-01-04 12:29:24.848895,50,37,1
C0008252,P010,S0093,D0010,2023-12-30 00:18:35.491094,50,19,1
C0008253,P010,S0093,D0001,2024-01-02 06:24:14.376231,19,14,5
C0008254,P010,S0093,D0001,2024-01-10 17:06:47.853475,14,17,4
C0008255,P010,S0093,D0036,2024-01-09 10:05:19.429151,67,30,3
C0008256,P010,S0093,D0010,2023-12-30 11:46:57.535464,100,16,2
C0008257,P010,S0093,D0010,2023-12-29 16:00:01.046692,55,4,1
C0008258,P010,S0093,D0041,2024-01-04 13:42:21.674822,82,41,3
C0008259,P010,S0093,D0041,2024-01-02 06:05:45.869799,97,62,1
C0008260,P010,S0093,D0036,2024-01-06 20:17:24.941736,29,8,3
C0008261,P010,S0093,D0040,2024-01-01 11:43:11.925838,5,25,6
C0008262,P010,S0093,D0045,2023-12-30 23:34:31.655028,59,21,1
C0008263,P010,S0093,D0036,2024-01-02 06:12:11.878112,35,55,4
C0008264,P010,S0093,D0010,2024-01-09 23:27:01.736416,21,12,3
C0008265,P010,S0093,D0010,2024-01-03 11:36:32.654131,54,85,1
C0008266,P010,S0093,D0053,2024-01-08 01:46:28.247175,18,10,1
C0008267,P010,S0093,D0001,2024-01-05 13:28:40.123331,44,83,3
C0008268,P010,S0093,D0010,2024-01-03 07:41:30.263939,37,43,1
C0008269,P010,S0093,D0010,2024-01-09 13:19:55.870539,120,3,2
C0008270,P010,S0093,D0001,2023-12-30 23:05:17.554520,2,12,1
C0008271,P010,S0093,D0040,2024-01-06 07:03:59.059620,15,24,1
C0008272,P010,S0093,D0040,2023-12-30 16:05:10.538855,36,2,2
C0008273,P010,S0093,D0010,2023-12-30 04:27:59.753596,26,63,1
C0008274,P010,S0093,D0010,2024-01-02 20:46:20.345134,6,44,1
C0008275,P010,S0093,D0036,2023-12-29 12:32:44.739493,8,12,3
C0008276,P010,S0093,D0036,2023-12-29 05:44:25.954110,29,49,6
C0008277,P010,S0093,D0001,2024-01-03 00:57:17.601597,8,44,2
C0008278,P010,S0093,D0010,2023-12-30 10:26:35.218781,28,18,1
C0008279,P010,S0093,D0046,2024-01-09 21:24:52.901824,33,48,1
C0008280,P010,S0093,D0041,2023-12-30 16:31:52.998121,13,19,4
C0008281,P010,S0093,D0046,2023-12-28 14:54:09.255945,78,67,1
C0008282,P010,S0093,D0045,2024-01-01 22:33:01.616009,24,31,10
C0008283,P010,S0093,D0001,2023-12-30 00:29:04.710821,64,15,1
C0008284,P010,S0093,D0041,2024-01-06 22:43:03.571972,130,4,1
C0008285,P010,S0093,D0041,2024-01-04 04:21:26.196444,80,27,1
C0008286,P010,S0093,D0053,2024-01-06 07:29:58.662212,60,3,1
C0008287,P010,S0093,D0010,2023-12-30 01:32:31.008657,2,0,5
C0008288,P010,S0093,D0041,2024-01-05 02:35:58.863502,28,7,4
C0008289,P010,S0093,D0046,2023-12-30 04:05:37.107800,18,60,1
C0008290,P010,S0093,D0041,2024-01-04 02:41:03.390670,47,24,1
C0008291,P010,S0093,D0041,2024-01-06 13:05:45.328411,25,32,4
C0008292,P010,S0093,D0036,2024-01-04 03:07:05.251385,59,10,5
C0008293,P010,S0093,D0041,2024-01-03 09:08:56.921176,15,47,1
C0008294,P010,S0094,D0041,2024-01-12 23:25:11.190495,28,17,8
C0008295,P010,S0094,D0001,2024-01-12 00:32:35.038797,52,42,3
C0008296,P010,S0094,D0001,2024-01-11 22:45:18.536807,19,22,1
C0008297,P010,S0094,D0045,2024-01-14 07:04:55.131948,27,51,3
C0008298,P010,S0094,D0036,2024-01-21 10:04:07.398212,29,30,1
C0008299,P010,S0094,D0036,2024-01-19 23:56:29.279175,14,10,4
