review_id,pull_request_id,reviewer_id,review_round,comments_count,approved,review_timestamp
RV0002547,PR001751,D0036,1,16,0,2024-01-04 16:22:56.495496
RV0002548,PR001751,D0036,2,4,1,2024-01-04 16:35:42.149882
RV0002549,PR001752,D0036,1,1,1,2023-12-28 23:24:41.547241
RV0002550,PR001753,D0001,1,3,1,2024-01-04 07:19:33.109182
RV0002551,PR001754,D0046,1,6,1,2023-12-29 23:42:57.420305
RV0002552,PR001755,D0040,1,6,1,2024-01-04 22:20:09.878177
RV0002553,PR001756,D0036,1,2,0,2024-01-02 11:46:44.735629
RV0002554,PR001756,D0036,2,9,0,2024-01-02 04:45:28.965954
RV0002555,PR001756,D0036,3,2,1,2024-01-02 10:18:38.095878
RV0002556,PR001757,D0041,1,5,0,2024-01-04 15:12:31.300155
RV0002557,PR001757,D0041,2,5,1,2024-01-04 08:06:32.214543
RV0002558,PR001758,D0036,1,1,1,2024-01-01 03:08:54.707845
RV0002559,PR001759,D0041,1,2,0,2024-01-01 17:41:18.636530
RV0002560,PR001759,D0041,2,3,0,2024-01-01 17:44:39.942866
RV0002561,PR001759,D0041,3,1,1,2024-01-01 17:47:21.083000
RV0002562,PR001760,D0010,1,1,1,2023-12-28 22:48:37.534104
RV0002563,PR001761,D0045,1,4,0,2024-01-01 01:48:45.449650
RV0002564,PR001761,D0045,2,1,1,2024-01-01 03:43:03.728445
RV0002565,PR001762,D0001,1,0,1,2023-12-29 17:29:23.503120
RV0002566,PR001763,D0046,1,3,0,2024-01-18 13:50:09.131887
RV0002567,PR001763,D0046,2,0,0,2024-01-19 01:45:11.344040
RV0002568,PR001763,D0046,3,4,1,2024-01-19 01:19:16.655046
RV0002569,PR001764,D0053,1,2,1,2024-01-22 04:29:09.392343
RV0002570,PR001765,D0010,1,1,0,2024-01-16 05:23:49.873961
RV0002571,PR001765,D0010,2,10,1,2024-01-16 04:46:08.142025
RV0002572,PR001767,D0036,1,3,0,2024-01-18 02:29:33.459915
RV0002573,PR001767,D0036,2,6,1,2024-01-17 22:32:31.752530
RV0002574,PR001768,D0036,1,1,1,2024-01-19 21:13:15.092543
RV0002575,PR001769,D0001,1,0,1,2024-01-22 05:11:32.837922
RV0002576,PR001770,D0041,1,4,0,2024-01-22 14:44:44.689962
RV0002577,PR001770,D0041,2,3,0,2024-01-22 15:53:33.475319
RV0002578,PR001770,D0041,3,4,1,2024-01-22 20:50:36.774233
RV0002579,PR001771,D0001,1,1,0,2024-01-20 22:48:35.866737
RV0002580,PR001771,D0001,2,5,1,2024-01-21 02:00:06.773789
RV0002581,PR001773,D0001,1,3,0,2024-01-17 22:52:10.681837
RV0002582,PR001773,D0001,2,2,1,2024-01-17 20:16:34.516244
RV0002583,PR001774,D0045,1,8,1,2024-01-18 13:18:43.729216
RV0002584,PR001775,D0041,1,9,0,2024-01-15 05:39:37.056269
RV0002585,PR001775,D0041,2,2,0,2024-01-15 11:16:11.868174
RV0002586,PR001775,D0041,3,3,1,2024-01-15 09:59:32.849007
RV0002587,PR001776,D0053,1,1,1,2024-01-15 05:46:58.806577
RV0002588,PR001777,D0001,1,3,1,2024-01-16 10:50:29.308024
RV0002589,PR001778,D0041,1,1,1,2024-01-12 20:49:16.529626
RV0002590,PR001779,D0053,1,4,0,2024-01-15 16:06:42.113616
RV0002591,PR001779,D0053,2,3,0,2024-01-15 16:39:08.578041
RV0002592,PR001779,D0053,3,5,1,2024-01-15 16:51:17.878521
RV0002593,PR001780,D0010,1,6,0,2024-01-12 16:09:25.813563
RV0002594,PR001780,D0010,2,2,0,2024-01-12 15:26:54.764843
RV0002595,PR001780,D0010,3,1,1,2024-01-12 15:30:14.345961
RV0002596,PR001781,D0040,1,6,0,2024-01-18 06:07:34.357506
RV0002597,PR001781,D0040,2,1,0,2024-01-19 05:11:11.688705
RV0002598,PR001781,D0040,3,9,1,2024-01-18 05:15:11.784857
RV0002599,PR001782,D0001,1,3,0,2024-01-19 07:29:08.898062
RV0002600,PR001782,D0001,2,6,1,2024-01-19 09:08:04.240438
RV0002601,PR001783,D0046,1,3,1,2024-01-13 22:20:59.187644
RV0002602,PR001784,D0040,1,4,1,2024-01-23 06:50:11.731830
RV0002603,PR001785,D0010,1,2,0,2024-01-14 02:06:05.630909
RV0002604,PR001785,D0010,2,2,0,2024-01-13 21:03:42.848468
RV0002605,PR001785,D0010,3,14,1,2024-01-14 02:11:48.187156
RV0002606,PR001786,D0036,1,0,1,2024-01-14 17:53:45.501701
RV0002607,PR001787,D0046,1,1,1,2024-01-13 18:15:35.092592
RV0002608,PR001788,D0010,1,4,0,2024-01-18 02:06:24.202816
RV0002609,PR001788,D0010,2,0,0,2024-01-17 05:42:38.090034
RV0002610,PR001788,D0010,3,13,1,2024-01-18 03:55:49.968826
RV0002611,PR001790,D0053,1,5,1,2024-01-28 16:26:37.155382
RV0002612,PR001791,D0053,1,6,1,2024-01-28 01:30:55.734355
RV0002613,PR001792,D0053,1,1,0,2024-01-27 13:51:54.310901
RV0002614,PR001792,D0053,2,0,1,2024-01-26 19:00:18.710918
RV0002615,PR001793,D0001,1,3,0,2024-02-05 21:55:58.148450
RV0002616,PR001793,D0001,2,1,1,2024-02-06 08:45:43.677135
RV0002617,PR001794,D0001,1,7,0,2024-01-30 08:55:12.313330
RV0002618,PR001794,D0001,2,2,0,2024-01-30 02:41:29.516129
RV0002619,PR001794,D0001,3,3,1,2024-01-30 08:09:49.021370
RV0002620,PR001795,D0053,1,8,0,2024-01-27 13:27:05.577451
RV0002621,PR001795,D0053,2,2,1,2024-01-27 14:15:05.482210
RV0002622,PR001796,D0045,1,8,0,2024-02-01 01:14:58.077243
RV0002623,PR001796,D0045,2,4,1,2024-02-01 03:22:51.184132
RV0002624,PR001797,D0036,1,4,0,2024-01-27 07:05:37.688627
RV0002625,PR001797,D0036,2,9,0,2024-01-27 08:16:02.066770
RV0002626,PR001797,D0036,3,1,1,2024-01-27 11:41:30.430498
RV0002627,PR001798,D0053,1,3,0,2024-01-31 20:28:52.377876
RV0002628,PR001798,D0053,2,2,1,2024-01-31 19:58:26.965124
RV0002629,PR001799,D0001,1,13,1,2024-02-02 10:28:26.459029
RV0002630,PR001800,D0053,1,6,0,2024-01-30 01:43:09.017766
RV0002631,PR001800,D0053,2,6,1,2024-01-29 23:45:15.348638
RV0002632,PR001801,D0053,1,5,0,2024-02-03 18:58:49.305739
RV0002633,PR001801,D0053,2,2,1,2024-02-03 16:11:41.126913
RV0002634,PR001802,D0041,1,0,0,2024-02-02 23:35:49.358174
RV0002635,PR001802,D0041,2,0,1,2024-02-03 00:41:48.550800
RV0002636,PR001803,D0053,1,9,0,2024-02-03 11:32:07.570207
RV0002637,PR001803,D0053,2,4,1,2024-02-02 10:05:07.265558
RV0002638,PR001804,D0053,1,3,1,2024-01-31 20:01:40.267090
RV0002639,PR001805,D0053,1,1,0,2024-02-04 11:16:15.329748
RV0002640,PR001805,D0053,2,10,0,2024-02-04 10:35:47.795086
RV0002641,PR001805,D0053,3,2,1,2024-02-04 11:44:48.294114
RV0002642,PR001807,D0046,1,5,1,2024-02-05 15:41:31.672273
RV0002643,PR001808,D0036,1,2,1,2024-02-05 00:12:38.082926
RV0002644,PR001809,D0001,1,6,0,2024-01-30 17:31:31.658554
RV0002645,PR001809,D0001,2,1,0,2024-01-30 22:00:21.288993
RV0002646,PR001809,D0001,3,7,1,2024-01-31 03:53:29.241562
RV0002647,PR001810,D0036,1,18,1,2024-02-05 00:05:03.328745
RV0002648,PR001811,D0036,1,7,0,2024-01-25 07:49:21.162895
RV0002649,PR001811,D0036,2,3,1,2024-01-25 07:31:17.448428
RV0002650,PR001812,D0001,1,2,1,2024-01-31 01:59:27.930053
RV0002651,PR001813,D0045,1,13,0,2024-02-03 11:52:18.236462
RV0002652,PR001813,D0045,2,3,1,2024-02-03 13:21:28.141610
RV0002653,PR001814,D0036,1,4,1,2024-01-25 22:56:45.639979
RV0002654,PR001815,D0036,1,0,1,2024-02-10 00:54:31.743654
RV0002655,PR001816,D0036,1,10,0,2024-02-18 09:39:32.201179
RV0002656,PR001816,D0036,2,1,0,2024-02-18 00:40:40.964636
RV0002657,PR001816,D0036,3,3,1,2024-02-18 11:20:15.149737
RV0002658,PR001817,D0040,1,2,0,2024-02-12 09:05:14.572226
RV0002659,PR001817,D0040,2,0,1,2024-02-12 08:03:45.909041
RV0002660,PR001820,D0046,1,9,1,2024-02-16 06:59:45.707787
RV0002661,PR001821,D0010,1,4,1,2024-02-18 22:31:47.909325
RV0002662,PR001822,D0045,1,2,0,2024-02-17 17:25:16.236697
RV0002663,PR001822,D0045,2,8,1,2024-02-17 13:14:57.111785
RV0002664,PR001823,D0010,1,13,1,2024-02-13 12:01:32.890860
RV0002665,PR001824,D0001,1,2,1,2024-02-13 04:57:06.255935
RV0002666,PR001825,D0045,1,0,1,2024-02-16 17:13:44.253697
RV0002667,PR001826,D0053,1,12,1,2024-02-11 12:12:49.134116
RV0002668,PR001827,D0046,1,0,1,2024-02-11 05:57:09.069191
RV0002669,PR001828,D0046,1,18,0,2024-02-08 20:55:49.170719
RV0002670,PR001828,D0046,2,4,1,2024-02-08 22:50:24.701705
RV0002671,PR001830,D0046,1,3,0,2024-02-10 07:13:47.277849
RV0002672,PR001830,D0046,2,3,1,2024-02-10 06:43:50.640118
RV0002673,PR001831,D0040,1,12,1,2024-02-19 15:20:50.748988
RV0002674,PR001832,D0040,1,5,1,2024-02-12 07:31:07.557048
RV0002675,PR001833,D0045,1,0,1,2024-02-27 10:17:06.129018
RV0002676,PR001834,D0053,1,7,0,2024-03-04 12:11:13.357738
RV0002677,PR001834,D0053,2,5,1,2024-03-04 12:08:21.556193
RV0002678,PR001836,D0041,1,9,1,2024-02-29 19:20:27.211452
RV0002679,PR001838,D0046,1,5,1,2024-02-25 07:09:18.757557
RV0002680,PR001839,D0046,1,12,0,2024-03-01 17:02:40.395029
RV0002681,PR001839,D0046,2,0,0,2024-03-01 17:47:20.957786
RV0002682,PR001839,D0046,3,2,1,2024-03-02 14:48:02.340582
RV0002683,PR001840,D0010,1,11,1,2024-03-04 09:51:56.520554
RV0002684,PR001841,D0041,1,3,0,2024-02-24 07:00:30.949898
RV0002685,PR001841,D0041,2,3,0,2024-02-24 06:53:05.812316
RV0002686,PR001841,D0041,3,12,1,2024-02-24 14:41:18.109049
RV0002687,PR001842,D0041,1,4,0,2024-02-23 04:03:51.990555
RV0002688,PR001842,D0041,2,4,0,2024-02-23 14:13:54.459105
RV0002689,PR001842,D0041,3,6,1,2024-02-23 09:56:11.281415
RV0002690,PR001843,D0010,1,1,0,2024-02-25 19:40:05.799313
RV0002691,PR001843,D0010,2,5,0,2024-02-25 20:22:41.465392
RV0002692,PR001843,D0010,3,10,1,2024-02-25 20:07:58.260939
RV0002693,PR001844,D0001,1,3,1,2024-03-01 05:40:50.766427
RV0002694,PR001845,D0040,1,2,1,2024-02-27 22:43:04.587217
RV0002695,PR001846,D0041,1,3,1,2024-02-29 17:57:58.439461
RV0002696,PR001847,D0001,1,0,1,2024-02-25 13:01:47.084129
RV0002697,PR001848,D0001,1,1,0,2024-02-22 18:49:27.645329
RV0002698,PR001848,D0001,2,2,1,2024-02-22 16:08:13.657662
RV0002699,PR001849,D0053,1,1,1,2024-02-25 00:42:51.673428
RV0002700,PR001850,D0045,1,3,0,2024-02-28 23:06:22.421378
RV0002701,PR001850,D0045,2,4,1,2024-02-29 03:28:58.134074
RV0002702,PR001851,D0045,1,3,1,2024-02-27 18:47:27.175166
RV0002703,PR001852,D0010,1,6,1,2024-02-25 10:51:45.867958
RV0002704,PR001853,D0053,1,2,1,2024-03-01 06:08:52.388542
RV0002705,PR001855,D0045,1,13,1,2024-02-24 00:31:28.456244
RV0002706,PR001857,D0001,1,2,1,2024-03-11 03:53:55.869017
RV0002707,PR001859,D0001,1,2,0,2024-03-08 06:57:39.560543
RV0002708,PR001859,D0001,2,4,1,2024-03-08 06:41:43.869407
RV0002709,PR001860,D0036,1,1,0,2024-03-10 07:22:47.268932
RV0002710,PR001860,D0036,2,7,1,2024-03-10 06:11:48.881198
RV0002711,PR001861,D0046,1,3,0,2024-03-17 00:14:51.211574
RV0002712,PR001861,D0046,2,1,1,2024-03-16 21:12:42.778817
RV0002713,PR001862,D0036,1,12,0,2024-03-09 10:48:19.011227
RV0002714,PR001862,D0036,2,13,1,2024-03-09 13:03:45.212475
RV0002715,PR001863,D0045,1,1,1,2024-03-07 10:01:33.388248
RV0002716,PR001864,D0041,1,6,0,2024-03-15 11:43:44.929834
RV0002717,PR001864,D0041,2,3,0,2024-03-15 15:01:27.861026
RV0002718,PR001864,D0041,3,0,1,2024-03-14 23:51:00.486015
RV0002719,PR001865,D0045,1,3,0,2024-03-16 13:07:00.674612
RV0002720,PR001865,D0045,2,4,1,2024-03-16 20:36:32.949976
RV0002721,PR001866,D0046,1,2,0,2024-03-19 01:38:30.081809
RV0002722,PR001866,D0046,2,2,0,2024-03-19 01:10:17.793455
RV0002723,PR001866,D0046,3,1,1,2024-03-19 02:00:57.279409
RV0002724,PR001867,D0053,1,2,1,2024-03-08 00:13:32.338754
RV0002725,PR001868,D0036,1,0,0,2024-03-09 04:44:21.492489
RV0002726,PR001868,D0036,2,1,1,2024-03-09 05:17:17.008143
RV0002727,PR001869,D0053,1,1,0,2024-03-12 08:44:27.468119
RV0002728,PR001869,D0053,2,5,1,2024-03-12 05:51:56.588142
RV0002729,PR001870,D0041,1,6,1,2024-03-08 19:17:23.268962
RV0002730,PR001871,D0010,1,0,1,2024-03-10 21:25:27.036761
RV0002731,PR001873,D0053,1,5,0,2024-03-30 10:15:02.946872
RV0002732,PR001873,D0053,2,2,1,2024-03-30 10:13:13.965219
RV0002733,PR001874,D0045,1,2,1,2024-03-23 11:34:02.659891
RV0002734,PR001875,D0036,1,2,0,2024-03-23 19:08:58.650346
RV0002735,PR001875,D0036,2,6,1,2024-03-23 18:05:07.768236
RV0002736,PR001876,D0010,1,1,1,2024-03-29 06:13:54.786857
RV0002737,PR001877,D0046,1,3,0,2024-04-02 06:13:54.963467
RV0002738,PR001877,D0046,2,1,1,2024-04-01 16:24:51.161090
RV0002739,PR001878,D0036,1,1,1,2024-03-23 01:44:38.448177
RV0002740,PR001879,D0053,1,2,1,2024-03-21 14:13:36.942872
RV0002741,PR001880,D0010,1,3,0,2024-03-26 17:17:40.143194
RV0002742,PR001880,D0010,2,2,1,2024-03-26 20:49:38.172765
RV0002743,PR001881,D0036,1,2,1,2024-03-23 20:07:47.738875
RV0002744,PR001882,D0001,1,8,1,2024-03-22 12:15:52.801448
RV0002745,PR001883,D0036,1,4,1,2024-03-22 11:48:11.305900
RV0002746,PR001884,D0040,1,5,1,2024-03-30 13:44:10.935512
RV0002747,PR001885,D0041,1,3,1,2024-03-25 07:29:46.734859
RV0002748,PR001887,D0046,1,4,1,2024-04-01 20:31:10.116392
RV0002749,PR001888,D0010,1,4,1,2024-03-22 10:24:05.709676
RV0002750,PR001890,D0045,1,3,1,2024-04-12 14:58:03.083776
RV0002751,PR001891,D0036,1,3,0,2024-04-05 21:45:44.952943
RV0002752,PR001891,D0036,2,10,0,2024-04-05 17:58:04.590317
RV0002753,PR001891,D0036,3,3,1,2024-04-05 18:40:36.545738
RV0002754,PR001892,D0010,1,1,0,2024-04-09 21:43:35.295942
RV0002755,PR001892,D0010,2,1,1,2024-04-10 20:52:51.227907
RV0002756,PR001893,D0041,1,5,0,2024-04-05 05:12:52.703270
RV0002757,PR001893,D0041,2,8,1,2024-04-04 23:14:40.934051
RV0002758,PR001894,D0036,1,0,0,2024-04-16 05:54:14.726081
RV0002759,PR001894,D0036,2,4,1,2024-04-15 17:43:56.371505
RV0002760,PR001895,D0045,1,4,0,2024-04-09 13:21:58.397520
RV0002761,PR001895,D0045,2,12,1,2024-04-09 13:22:04.621063
RV0002762,PR001896,D0036,1,1,0,2024-04-14 02:12:36.587484
RV0002763,PR001896,D0036,2,1,1,2024-04-14 02:27:12.619981
RV0002764,PR001897,D0036,1,4,1,2024-04-12 21:41:36.167693
RV0002765,PR001898,D0041,1,4,0,2024-04-08 10:30:52.110132
RV0002766,PR001898,D0041,2,4,0,2024-04-08 04:23:00.642813
RV0002767,PR001898,D0041,3,0,1,2024-04-08 08:14:44.428558
RV0002768,PR001899,D0045,1,1,1,2024-04-07 22:08:29.621442
RV0002769,PR001900,D0036,1,7,0,2024-04-15 19:31:43.018750
RV0002770,PR001900,D0036,2,1,1,2024-04-15 20:00:16.742946
RV0002771,PR001901,D0041,1,10,1,2024-04-07 20:36:37.412950
RV0002772,PR001902,D0036,1,7,1,2024-04-05 22:39:41.532882
RV0002773,PR001903,D0040,1,1,1,2024-04-09 01:35:15.251046
RV0002774,PR001904,D0040,1,0,0,2024-04-11 19:07:52.406579
RV0002775,PR001904,D0040,2,0,1,2024-04-11 07:07:46.022762
RV0002776,PR001905,D0041,1,1,1,2024-04-05 13:50:34.719965
RV0002777,PR001906,D0040,1,2,1,2024-04-04 08:21:28.182641
RV0002778,PR001909,D0046,1,3,0,2024-04-06 18:17:00.757905
RV0002779,PR001909,D0046,2,1,1,2024-04-06 20:33:16.691565
RV0002780,PR001911,D0001,1,4,1,2024-04-12 23:17:44.934005
RV0002781,PR001913,D0053,1,4,0,2024-04-16 17:42:11.988459
RV0002782,PR001913,D0053,2,5,1,2024-04-16 02:45:27.034443
RV0002783,PR001914,D0001,1,7,0,2024-04-12 17:01:33.380202
RV0002784,PR001914,D0001,2,0,1,2024-04-12 16:54:29.547818
RV0002785,PR001915,D0028,1,3,0,2023-11-24 18:03:48.227685
RV0002786,PR001915,D0028,2,12,1,2023-11-24 18:07:06.109498
RV0002787,PR001916,D0016,1,0,0,2023-11-30 13:44:21.594148
RV0002788,PR001916,D0016,2,3,1,2023-11-30 13:35:22.779483
RV0002789,PR001918,D0051,1,2,1,2023-12-05 20:46:33.097123
RV0002790,PR001919,D0051,1,1,0,2023-12-04 20:42:40.297325
RV0002791,PR001919,D0051,2,2,0,2023-12-04 21:06:08.847552
RV0002792,PR001919,D0051,3,6,1,2023-12-04 16:19:43.342744
RV0002793,PR001920,D0011,1,1,1,2023-12-05 17:46:38.500691
RV0002794,PR001921,D0016,1,8,1,2023-12-03 06:06:41.859231
RV0002795,PR001922,D0016,1,0,0,2023-11-25 03:28:34.679972
RV0002796,PR001922,D0016,2,6,0,2023-11-25 07:08:10.028943
RV0002797,PR001922,D0016,3,10,1,2023-11-25 04:56:28.514196
RV0002798,PR001923,D0016,1,1,1,2023-11-30 19:05:12.095946
RV0002799,PR001924,D0011,1,2,1,2023-11-24 22:54:18.843247
RV0002800,PR001925,D0051,1,4,1,2023-12-14 07:31:33.630255
RV0002801,PR001926,D0051,1,10,0,2023-12-11 14:30:51.096445
RV0002802,PR001926,D0051,2,3,1,2023-12-11 13:43:43.750555
RV0002803,PR001927,D0039,1,0,0,2023-12-10 11:44:44.841880
RV0002804,PR001927,D0039,2,6,1,2023-12-10 04:57:11.031348
RV0002805,PR001929,D0051,1,3,1,2023-12-08 23:18:32.310040
RV0002806,PR001930,D0039,1,2,1,2023-12-18 13:12:30.377468
RV0002807,PR001931,D0039,1,3,0,2023-12-19 07:58:39.845271
RV0002808,PR001931,D0039,2,0,0,2023-12-19 08:31:54.957326
RV0002809,PR001931,D0039,3,0,1,2023-12-19 09:19:00.453435
RV0002810,PR001932,D0051,1,6,1,2023-12-17 19:39:11.146181
RV0002811,PR001933,D0039,1,3,1,2023-12-17 08:39:21.038883
RV0002812,PR001934,D0039,1,2,0,2023-12-10 00:07:08.103617
RV0002813,PR001934,D0039,2,1,1,2023-12-09 22:48:02.427101
RV0002814,PR001935,D0039,1,0,0,2023-12-20 11:20:18.682620
RV0002815,PR001935,D0039,2,0,0,2023-12-19 12:31:07.666099
RV0002816,PR001935,D0039,3,5,1,2023-12-19 16:23:48.068970
RV0002817,PR001936,D0039,1,3,1,2023-12-15 01:27:25.885169
RV0002818,PR001937,D0016,1,0,0,2023-12-20 08:10:16.892973
RV0002819,PR001937,D0016,2,3,1,2023-12-19 23:11:11.126293
RV0002820,PR001938,D0011,1,1,0,2023-12-13 07:21:54.470707
RV0002821,PR001938,D0011,2,2,0,2023-12-13 19:16:59.104738
RV0002822,PR001938,D0011,3,13,1,2023-12-13 20:40:03.137187
RV0002823,PR001939,D0051,1,2,1,2023-12-18 10:29:11.643385
RV0002824,PR001940,D0028,1,1,1,2023-12-17 05:29:29.878298
RV0002825,PR001941,D0039,1,6,0,2023-12-29 14:50:28.892837
RV0002826,PR001941,D0039,2,1,1,2023-12-30 21:03:40.017509
RV0002827,PR001942,D0051,1,0,0,2024-01-02 13:07:18.646686
RV0002828,PR001942,D0051,2,9,1,2024-01-02 15:02:05.398015
RV0002829,PR001943,D0051,1,7,0,2023-12-29 09:44:47.887890
RV0002830,PR001943,D0051,2,2,0,2023-12-29 06:49:21.912612
RV0002831,PR001943,D0051,3,3,1,2023-12-29 17:07:45.187137
RV0002832,PR001944,D0011,1,6,1,2023-12-31 01:33:54.703563
RV0002833,PR001945,D0028,1,4,0,2024-01-01 02:13:39.329929
RV0002834,PR001945,D0028,2,3,1,2023-12-31 15:45:18.920398
RV0002835,PR001946,D0028,1,4,0,2023-12-30 08:06:22.033276
RV0002836,PR001946,D0028,2,4,1,2023-12-30 19:54:16.737331
RV0002837,PR001947,D0011,1,5,0,2024-01-02 19:01:20.784623
RV0002838,PR001947,D0011,2,11,1,2024-01-02 23:56:01.427025
RV0002839,PR001948,D0051,1,6,1,2024-01-01 07:01:45.073016
RV0002840,PR001949,D0011,1,5,1,2023-12-24 03:20:03.727385
RV0002841,PR001950,D0016,1,1,1,2023-12-31 02:39:26.629994
RV0002842,PR001951,D0051,1,2,1,2023-12-24 04:42:04.275314
RV0002843,PR001952,D0028,1,7,0,2023-12-27 02:34:17.091357
RV0002844,PR001952,D0028,2,8,0,2023-12-26 23:02:51.125687
RV0002845,PR001952,D0028,3,2,1,2023-12-27 03:57:59.245596
RV0002846,PR001953,D0011,1,1,0,2023-12-31 16:30:43.469532
RV0002847,PR001953,D0011,2,3,1,2023-12-31 14:35:29.692426
RV0002848,PR001954,D0011,1,4,0,2023-12-26 09:15:00.215550
RV0002849,PR001954,D0011,2,1,0,2023-12-26 07:55:21.903552
RV0002850,PR001954,D0011,3,0,1,2023-12-26 05:42:02.590485
RV0002851,PR001955,D0039,1,12,0,2024-01-01 04:36:29.613606
RV0002852,PR001955,D0039,2,6,1,2024-01-01 16:19:55.925501
RV0002853,PR001956,D0016,1,10,1,2024-01-01 11:35:36.754531
RV0002854,PR001957,D0028,1,8,0,2023-12-24 05:48:31.863602
RV0002855,PR001957,D0028,2,5,1,2023-12-24 07:13:28.629037
RV0002856,PR001958,D0051,1,6,1,2023-12-29 10:11:15.945933
RV0002857,PR001959,D0016,1,3,1,2023-12-26 12:17:19.254331
RV0002858,PR001960,D0028,1,6,1,2024-01-01 20:00:00.970103
RV0002859,PR001961,D0039,1,0,1,2023-12-22 09:05:05.883031
RV0002860,PR001962,D0016,1,1,1,2023-12-27 01:54:04.576738
RV0002861,PR001963,D0028,1,3,1,2024-01-14 03:37:18.307146
RV0002862,PR001964,D0051,1,6,1,2024-01-10 20:40:14.927852
RV0002863,PR001966,D0016,1,4,1,2024-01-14 06:16:47.313630
RV0002864,PR001968,D0051,1,3,0,2024-01-08 20:40:19.917238
RV0002865,PR001968,D0051,2,4,0,2024-01-09 08:56:04.285962
RV0002866,PR001968,D0051,3,8,1,2024-01-09 10:48:52.439112
RV0002867,PR001969,D0011,1,9,0,2024-01-07 11:15:21.252896
RV0002868,PR001969,D0011,2,2,0,2024-01-07 13:01:38.916361
RV0002869,PR001969,D0011,3,9,1,2024-01-07 18:58:00.147370
RV0002870,PR001970,D0016,1,8,1,2024-01-13 05:52:20.551336
RV0002871,PR001971,D0051,1,2,0,2024-01-13 22:19:28.737913
RV0002872,PR001971,D0051,2,1,1,2024-01-14 12:42:23.244832
RV0002873,PR001972,D0016,1,3,0,2024-01-06 07:33:32.348090
RV0002874,PR001972,D0016,2,2,1,2024-01-06 10:59:30.059949
RV0002875,PR001973,D0016,1,0,1,2024-01-14 09:08:30.107347
RV0002876,PR001974,D0051,1,3,1,2024-01-10 12:42:15.111707
RV0002877,PR001975,D0028,1,3,1,2024-01-14 19:28:09.242478
RV0002878,PR001976,D0039,1,6,1,2024-01-09 17:59:35.660254
RV0002879,PR001977,D0051,1,0,0,2024-01-17 01:52:03.665938
RV0002880,PR001977,D0051,2,5,0,2024-01-16 20:39:04.745473
RV0002881,PR001977,D0051,3,5,1,2024-01-17 04:06:05.388427
RV0002882,PR001978,D0039,1,3,1,2024-01-07 14:02:13.484608
RV0002883,PR001979,D0011,1,3,1,2024-01-08 11:36:09.143628
RV0002884,PR001980,D0051,1,3,1,2024-01-11 23:51:47.535895
RV0002885,PR001981,D0016,1,3,1,2024-01-08 23:24:38.327322
RV0002886,PR001982,D0051,1,8,1,2024-01-17 12:13:08.257197
RV0002887,PR001983,D0039,1,2,1,2024-01-05 22:09:26.272217
RV0002888,PR001984,D0039,1,2,0,2024-01-15 10:04:02.247999
RV0002889,PR001984,D0039,2,1,1,2024-01-15 05:35:46.989179
RV0002890,PR001986,D0051,1,0,1,2024-01-16 13:10:05.833405
RV0002891,PR001988,D0028,1,16,1,2024-01-26 03:39:55.915872
RV0002892,PR001989,D0039,1,4,1,2024-01-27 07:24:30.371364
RV0002893,PR001990,D0039,1,11,1,2024-01-23 05:37:27.344435
RV0002894,PR001992,D0039,1,0,0,2024-01-21 05:59:25.602055
RV0002895,PR001992,D0039,2,3,1,2024-01-20 22:06:39.923379
RV0002896,PR001993,D0028,1,2,0,2024-01-20 09:45:10.197267
RV0002897,PR001993,D0028,2,3,1,2024-01-20 14:07:18.405439
RV0002898,PR001994,D0051,1,0,1,2024-01-25 01:39:21.605542
RV0002899,PR001995,D0016,1,4,0,2024-01-29 01:47:40.242922
RV0002900,PR001995,D0016,2,2,1,2024-01-29 10:55:21.479786
RV0002901,PR001996,D0016,1,3,1,2024-01-27 07:00:51.143442
RV0002902,PR001997,D0016,1,6,0,2024-01-19 11:44:45.827624
RV0002903,PR001997,D0016,2,2,1,2024-01-19 18:42:56.025779
RV0002904,PR001998,D0011,1,2,1,2024-01-26 21:54:31.412490
RV0002905,PR001999,D0016,1,0,0,2024-01-28 20:39:38.935764
RV0002906,PR001999,D0016,2,0,1,2024-01-28 21:11:56.304860
RV0002907,PR002000,D0039,1,4,0,2024-01-25 17:55:25.271312
RV0002908,PR002000,D0039,2,2,1,2024-01-26 11:29:00.992828
RV0002909,PR002001,D0016,1,18,1,2024-01-24 03:45:23.692840
RV0002910,PR002002,D0051,1,3,1,2024-01-22 18:21:15.559190
RV0002911,PR002003,D0016,1,2,1,2024-01-31 05:28:35.239922
RV0002912,PR002004,D0016,1,6,1,2024-01-30 07:28:11.143857
RV0002913,PR002005,D0016,1,1,1,2024-01-28 18:37:47.351332
RV0002914,PR002006,D0011,1,4,0,2024-02-09 10:23:21.802642
RV0002915,PR002006,D0011,2,0,0,2024-02-09 16:32:52.872603
RV0002916,PR002006,D0011,3,6,1,2024-02-09 12:18:19.886213
RV0002917,PR002007,D0011,1,12,1,2024-02-09 04:32:26.888439
RV0002918,PR002008,D0011,1,3,0,2024-02-04 05:04:04.915268
RV0002919,PR002008,D0011,2,1,1,2024-02-04 21:09:42.622559
RV0002920,PR002009,D0039,1,5,0,2024-02-10 14:13:01.290950
RV0002921,PR002009,D0039,2,4,1,2024-02-10 10:23:57.183992
RV0002922,PR002010,D0051,1,10,1,2024-02-09 07:26:01.380581
RV0002923,PR002011,D0016,1,2,1,2024-02-06 02:24:23.312226
