issue_id,project_id,sprint_id,team_id,assignee_id,issue_type,priority,severity,status,created_date,resolved_date,resolution_time_hours,reopened,escaped_defect,cycle_time_days
I002292,P009,S0089,T005,D0039,Story,Critical,,Done,2024-04-25 05:55:32.804636,2024-04-25 11:37:32.804636,5.7,0,0,0.2375
I002293,P009,S0089,T005,D0028,Task,Low,,In Progress,2024-04-24 14:24:12.201420,,,0,0,
I002294,P009,S0089,T005,D0016,Story,Medium,,Won't Fix,2024-04-29 13:38:28.791233,2024-05-01 14:08:28.791233,48.5,0,0,2.0208333333333335
I002295,P009,S0089,T005,D0051,Bug,Medium,Minor,Done,2024-04-22 06:09:23.393621,2024-04-25 17:27:23.393621,83.3,0,0,3.470833333333333
I002296,P009,S0089,T005,D0016,Story,High,,In Progress,2024-04-21 20:17:13.090585,,,0,0,
I002297,P009,S0089,T005,D0028,Task,High,,Done,2024-04-30 20:44:25.242538,2024-05-01 19:08:25.242538,22.4,0,0,0.9333333333333333
I002298,P009,S0089,T005,D0039,Bug,Medium,Major,Done,2024-04-21 02:01:49.595601,2024-04-21 16:19:49.595601,14.3,0,0,0.5958333333333333
I002299,P009,S0089,T005,D0051,Bug,High,Minor,Done,2024-04-29 14:02:20.134892,2024-05-01 16:32:20.134892,50.5,0,0,2.1041666666666665
I002300,P009,S0089,T005,D0011,Bug,Low,Major,Done,2024-04-25 06:14:49.279008,2024-04-26 19:38:49.279008,37.4,0,0,1.5583333333333333
I002301,P009,S0089,T005,D0039,Bug,Low,Critical,Done,2024-04-25 11:59:37.733763,2024-04-26 03:47:37.733763,15.8,0,0,0.6583333333333333
I002302,P009,S0089,T005,D0011,Task,High,,Done,2024-04-20 19:45:49.199149,2024-04-22 18:45:49.199149,47.0,0,0,1.9583333333333333
I002303,P009,S0089,T005,D0011,Bug,Low,Critical,In Progress,2024-04-29 12:50:24.200565,,,0,0,
I002304,P009,S0089,T005,D0028,Bug,Low,Minor,In Progress,2024-04-28 21:08:05.021735,,,0,0,
I002305,P009,S0089,T005,D0051,Task,High,,Done,2024-04-23 21:56:44.157353,2024-04-24 15:08:44.157353,17.2,0,0,0.7166666666666667
I002306,P009,S0089,T005,D0016,Sub-task,Low,,Done,2024-04-21 12:31:18.574237,2024-04-23 13:43:18.574237,49.2,0,0,2.05
I002307,P009,S0089,T005,D0039,Sub-task,Medium,,Done,2024-04-28 17:49:07.988467,2024-04-29 20:13:07.988467,26.4,0,0,1.1
I002308,P009,S0089,T005,D0051,Task,Medium,,Done,2024-05-01 00:42:38.631654,2024-05-01 14:54:38.631654,14.2,0,0,0.5916666666666667
I002309,P009,S0089,T005,D0051,Sub-task,Critical,,Done,2024-05-01 15:33:57.708080,2024-05-02 01:39:57.708080,10.1,0,0,0.42083333333333334
I002310,P009,S0089,T005,D0039,Bug,Critical,Critical,Reopened,2024-04-25 06:53:56.105891,2024-04-26 01:29:56.105891,18.6,1,0,0.775
I002311,P009,S0089,T005,D0028,Bug,Low,Minor,Done,2024-04-24 08:05:10.582995,2024-04-27 17:05:10.582995,81.0,0,0,3.375
I002312,P009,S0089,T005,D0028,Sub-task,Medium,,In Progress,2024-04-24 02:35:55.755447,,,0,0,
I002313,P009,S0089,T005,D0011,Bug,High,Critical,Reopened,2024-04-27 06:16:14.523062,2024-04-28 19:22:14.523062,37.1,1,0,1.5458333333333334
I002314,P009,S0089,T005,D0039,Bug,High,Minor,Done,2024-04-21 21:23:04.153104,2024-04-22 02:23:04.153104,5.0,0,0,0.20833333333333334
I002315,P009,S0090,T005,D0051,Story,Critical,,Won't Fix,2024-05-09 13:00:14.514597,2024-05-10 12:00:14.514597,23.0,0,0,0.9583333333333334
I002316,P009,S0090,T005,D0051,Bug,Critical,Major,Done,2024-05-09 12:13:12.519243,2024-05-10 15:13:12.519243,27.0,0,0,1.125
I002317,P009,S0090,T005,D0011,Story,High,,Done,2024-05-04 23:40:56.609222,2024-05-05 01:28:56.609222,1.8,0,0,0.075
I002318,P009,S0090,T005,D0028,Task,High,,Done,2024-05-14 15:50:36.965756,2024-05-15 10:26:36.965756,18.6,0,0,0.775
I002319,P009,S0090,T005,D0028,Story,Medium,,Done,2024-05-11 03:25:33.776748,2024-05-11 16:49:33.776748,13.4,0,0,0.5583333333333333
I002320,P009,S0090,T005,D0039,Story,Low,,Done,2024-05-07 23:36:30.535092,2024-05-11 07:00:30.535092,79.4,0,0,3.308333333333333
I002321,P009,S0090,T005,D0016,Bug,Low,Minor,Reopened,2024-05-14 13:43:43.626442,2024-05-16 17:55:43.626442,52.2,1,0,2.175
I002322,P009,S0090,T005,D0011,Bug,Low,Blocker,Done,2024-05-06 11:02:19.620391,2024-05-07 08:26:19.620391,21.4,0,0,0.8916666666666667
I002323,P009,S0090,T005,D0039,Bug,Low,Minor,In Progress,2024-05-06 05:35:03.320469,,,0,1,
I002324,P009,S0090,T005,D0028,Sub-task,Low,,Done,2024-05-08 22:21:51.535929,2024-05-10 07:39:51.535929,33.3,0,0,1.3875
I002325,P009,S0090,T005,D0028,Task,Medium,,In Progress,2024-05-08 05:57:02.560919,,,0,0,
I002326,P009,S0090,T005,D0051,Task,Medium,,Done,2024-05-05 11:19:40.818823,2024-05-08 17:07:40.818823,77.8,0,0,3.2416666666666667
I002327,P009,S0090,T005,D0016,Story,Medium,,Reopened,2024-05-07 20:36:57.627006,2024-05-10 17:36:57.627006,69.0,1,0,2.875
I002328,P009,S0090,T005,D0039,Bug,Low,Minor,Reopened,2024-05-14 05:59:44.484246,2024-05-16 03:47:44.484246,45.8,1,0,1.9083333333333334
I002329,P009,S0090,T005,D0028,Sub-task,Low,,Done,2024-05-12 16:43:33.904760,2024-05-13 23:31:33.904760,30.8,0,0,1.2833333333333334
I002330,P009,S0090,T005,D0051,Story,Low,,Done,2024-05-07 07:34:52.924038,2024-05-09 04:28:52.924038,44.9,0,0,1.8708333333333333
I002331,P009,S0090,T005,D0039,Task,Critical,,Done,2024-05-06 20:18:20.028766,2024-05-08 02:30:20.028766,30.2,0,0,1.2583333333333333
I002332,P009,S0090,T005,D0039,Sub-task,Medium,,Done,2024-05-12 19:21:31.302991,2024-05-15 03:51:31.302991,56.5,0,0,2.3541666666666665
I002333,P009,S0090,T005,D0016,Bug,High,Critical,Done,2024-05-11 21:13:44.746358,2024-05-13 05:43:44.746358,32.5,0,0,1.3541666666666667
I002334,P009,S0090,T005,D0039,Task,Medium,,Done,2024-05-12 10:25:41.159573,2024-05-15 11:43:41.159573,73.3,0,0,3.0541666666666667
I002335,P009,S0090,T005,D0011,Story,Low,,Done,2024-05-07 15:24:16.687048,2024-05-08 02:54:16.687048,11.5,0,0,0.4791666666666667
I002336,P009,S0090,T005,D0011,Story,Medium,,Done,2024-05-10 04:43:14.095205,2024-05-11 23:07:14.095205,42.4,0,0,1.7666666666666666
I002337,P009,S0090,T005,D0051,Bug,High,Major,Won't Fix,2024-05-12 23:32:06.477627,2024-05-16 12:02:06.477627,84.5,1,0,3.5208333333333335
I002338,P009,S0090,T005,D0039,Story,Medium,,Done,2024-05-07 05:53:18.319010,2024-05-09 13:11:18.319010,55.3,0,0,2.3041666666666667
I002339,P009,S0090,T005,D0028,Bug,Medium,Critical,Done,2024-05-14 17:55:58.407016,2024-05-15 20:07:58.407016,26.2,0,0,1.0916666666666666
I002340,P009,S0090,T005,D0011,Sub-task,Low,,In Progress,2024-05-09 11:17:27.389260,,,0,0,
I002341,P009,S0090,T005,D0016,Sub-task,Low,,Done,2024-05-12 13:27:45.585082,2024-05-16 05:51:45.585082,88.4,0,0,3.683333333333333
I002342,P009,S0090,T005,D0051,Sub-task,Low,,Done,2024-05-03 04:25:38.544954,2024-05-04 14:19:38.544954,33.9,0,0,1.4125
I002343,P009,S0090,T005,D0016,Bug,Critical,Blocker,Done,2024-05-15 22:47:56.567923,2024-05-16 22:05:56.567923,23.3,0,0,0.9708333333333333
I002344,P009,S0090,T005,D0039,Task,Medium,,Done,2024-05-09 10:19:32.754944,2024-05-10 20:37:32.754944,34.3,0,0,1.4291666666666667
I002345,P010,S0091,T008,D0041,Task,Critical,,In Progress,2023-12-06 15:04:54.581827,,,0,0,
I002346,P010,S0091,T008,D0041,Bug,Medium,Blocker,Done,2023-12-05 07:28:01.936317,2023-12-08 04:16:01.936317,68.8,0,0,2.8666666666666667
I002347,P010,S0091,T008,D0046,Bug,Low,Minor,Reopened,2023-12-05 04:17:19.396735,2023-12-06 18:35:19.396735,38.3,1,0,1.5958333333333334
I002348,P010,S0091,T008,D0040,Bug,Low,Major,Done,2023-12-11 09:35:24.732523,2023-12-12 23:17:24.732523,37.7,0,1,1.5708333333333333
I002349,P010,S0091,T008,D0040,Task,Low,,In Progress,2023-11-30 12:11:06.147401,,,0,0,
I002350,P010,S0091,T008,D0045,Story,Low,,In Progress,2023-12-09 18:22:18.618031,,,0,0,
I002351,P010,S0091,T008,D0001,Bug,High,Major,Done,2023-12-11 07:00:42.144587,2023-12-11 20:06:42.144587,13.1,0,0,0.5458333333333333
I002352,P010,S0091,T008,D0040,Task,High,,Done,2023-12-10 15:32:16.765803,2023-12-11 20:50:16.765803,29.3,0,0,1.2208333333333334
I002353,P010,S0091,T008,D0001,Task,Medium,,In Progress,2023-12-04 20:01:01.136797,,,0,0,
I002354,P010,S0091,T008,D0040,Story,Low,,Reopened,2023-12-11 09:22:36.518279,2023-12-15 05:22:36.518279,92.0,1,0,3.8333333333333335
I002355,P010,S0091,T008,D0041,Story,Low,,Done,2023-12-06 15:02:31.662325,2023-12-08 11:38:31.662325,44.6,0,0,1.8583333333333334
I002356,P010,S0091,T008,D0040,Sub-task,Critical,,Done,2023-12-06 09:27:09.077638,2023-12-06 10:27:09.077638,1.0,0,0,0.041666666666666664
I002357,P010,S0091,T008,D0046,Bug,Medium,Major,Reopened,2023-11-30 02:31:59.044064,2023-11-30 04:43:59.044064,2.2,1,0,0.09166666666666666
I002358,P010,S0091,T008,D0041,Story,Low,,Reopened,2023-12-03 08:40:55.070590,2023-12-03 22:04:55.070590,13.4,1,0,0.5583333333333333
I002359,P010,S0091,T008,D0053,Task,High,,Done,2023-12-06 16:20:17.773136,2023-12-06 21:20:17.773136,5.0,0,0,0.20833333333333334
I002360,P010,S0091,T008,D0010,Bug,High,Critical,In Progress,2023-12-06 09:50:22.576699,,,0,1,
I002361,P010,S0091,T008,D0046,Story,Low,,In Progress,2023-12-01 00:37:04.155767,,,0,0,
I002362,P010,S0091,T008,D0041,Story,High,,Done,2023-12-09 05:06:40.450913,2023-12-09 13:30:40.450913,8.4,0,0,0.35
I002363,P010,S0091,T008,D0053,Story,Low,,Done,2023-12-12 16:21:10.927725,2023-12-13 13:45:10.927725,21.4,0,0,0.8916666666666667
I002364,P010,S0091,T008,D0041,Task,Critical,,In Progress,2023-12-10 04:11:49.276657,,,0,0,
I002365,P010,S0091,T008,D0001,Story,Critical,,Reopened,2023-12-03 00:29:06.080402,2023-12-03 10:17:06.080402,9.8,1,0,0.4083333333333333
I002366,P010,S0091,T008,D0046,Story,High,,Done,2023-12-07 09:42:16.438623,2023-12-07 13:54:16.438623,4.2,0,0,0.175
I002367,P010,S0091,T008,D0010,Sub-task,Medium,,Done,2023-12-08 12:50:17.944115,2023-12-09 06:14:17.944115,17.4,0,0,0.725
I002368,P010,S0091,T008,D0010,Task,Medium,,Done,2023-12-04 14:15:55.238847,2023-12-04 21:03:55.238847,6.8,0,0,0.2833333333333333
I002369,P010,S0091,T008,D0036,Story,Low,,In Progress,2023-12-12 23:46:53.171402,,,0,0,
I002370,P010,S0091,T008,D0040,Bug,Critical,Minor,In Progress,2023-11-30 07:56:58.499793,,,0,1,
I002371,P010,S0091,T008,D0041,Story,Low,,Done,2023-12-12 00:38:53.892016,2023-12-15 04:08:53.892016,75.5,0,0,3.1458333333333335
I002372,P010,S0091,T008,D0041,Story,High,,Done,2023-12-01 06:06:08.604567,2023-12-01 23:54:08.604567,17.8,0,0,0.7416666666666667
I002373,P010,S0091,T008,D0010,Bug,Critical,Major,Reopened,2023-12-01 08:39:47.323096,2023-12-01 21:45:47.323096,13.1,1,0,0.5458333333333333
I002374,P010,S0091,T008,D0040,Bug,High,Critical,Done,2023-12-08 11:15:40.950965,2023-12-08 15:51:40.950965,4.6,0,0,0.19166666666666668
I002375,P010,S0091,T008,D0053,Bug,Medium,Minor,Done,2023-12-01 21:49:09.949353,2023-12-02 11:01:09.949353,13.2,0,0,0.55
I002376,P010,S0091,T008,D0040,Task,Low,,In Progress,2023-12-09 08:34:14.792047,,,0,0,
I002377,P010,S0091,T008,D0036,Bug,Medium,Minor,In Progress,2023-12-04 12:36:13.601025,,,0,0,
I002378,P010,S0092,T008,D0036,Task,Low,,Done,2023-12-18 08:00:37.407887,2023-12-18 20:54:37.407887,12.9,0,0,0.5375
I002379,P010,S0092,T008,D0053,Bug,Low,Minor,Done,2023-12-20 03:44:04.845751,2023-12-22 12:02:04.845751,56.3,0,0,2.345833333333333
I002380,P010,S0092,T008,D0045,Bug,Medium,Blocker,Done,2023-12-20 04:34:53.084526,2023-12-22 00:52:53.084526,44.3,0,0,1.8458333333333334
I002381,P010,S0092,T008,D0053,Story,High,,In Progress,2023-12-16 05:53:58.858530,,,0,0,
I002382,P010,S0092,T008,D0036,Story,High,,Done,2023-12-17 18:54:07.020986,2023-12-18 20:18:07.020986,25.4,0,0,1.0583333333333333
I002383,P010,S0092,T008,D0046,Bug,Medium,Major,Done,2023-12-22 11:34:59.223898,2023-12-22 21:16:59.223898,9.7,0,0,0.4041666666666667
I002384,P010,S0092,T008,D0045,Bug,Critical,Critical,Done,2023-12-18 02:48:07.119168,2023-12-18 11:00:07.119168,8.2,0,0,0.3416666666666667
I002385,P010,S0092,T008,D0036,Sub-task,Low,,Done,2023-12-24 20:03:46.025777,2023-12-25 06:51:46.025777,10.8,0,0,0.45
I002386,P010,S0092,T008,D0010,Sub-task,Medium,,Done,2023-12-18 18:37:33.775199,2023-12-19 20:07:33.775199,25.5,0,0,1.0625
I002387,P010,S0092,T008,D0040,Task,Medium,,Done,2023-12-26 15:33:10.157931,2023-12-28 20:21:10.157931,52.8,0,0,2.2
I002388,P010,S0092,T008,D0041,Story,Low,,In Progress,2023-12-18 01:28:04.731284,,,0,0,
I002389,P010,S0092,T008,D0040,Story,Low,,Reopened,2023-12-19 13:36:51.186532,2023-12-21 03:54:51.186532,38.3,1,0,1.5958333333333334
I002390,P010,S0092,T008,D0053,Bug,High,Major,Done,2023-12-20 07:02:40.810821,2023-12-22 07:20:40.810821,48.3,0,0,2.0125
I002391,P010,S0092,T008,D0040,Story,Low,,Done,2023-12-14 20:32:28.951999,2023-12-15 23:38:28.951999,27.1,0,0,1.1291666666666667
I002392,P010,S0092,T008,D0040,Bug,Medium,Minor,Done,2023-12-15 16:23:32.950096,2023-12-16 05:59:32.950096,13.6,0,0,0.5666666666666667
I002393,P010,S0092,T008,D0010,Story,Medium,,Done,2023-12-20 00:51:04.584805,2023-12-20 23:27:04.584805,22.6,0,0,0.9416666666666667
I002394,P010,S0092,T008,D0046,Story,Critical,,Done,2023-12-23 17:53:47.661565,2023-12-23 22:41:47.661565,4.8,0,0,0.2
I002395,P010,S0092,T008,D0040,Sub-task,Low,,Done,2023-12-21 00:15:39.809939,2023-12-22 04:27:39.809939,28.2,0,0,1.175
I002396,P010,S0093,T008,D0053,Bug,Low,Major,Done,2024-01-07 08:47:29.481105,2024-01-07 13:17:29.481105,4.5,0,0,0.1875
I002397,P010,S0093,T008,D0053,Story,Medium,,Done,2024-01-05 23:52:24.679179,2024-01-06 09:52:24.679179,10.0,0,0,0.4166666666666667
I002398,P010,S0093,T008,D0053,Story,High,,Done,2023-12-29 13:07:13.460675,2023-12-31 03:37:13.460675,38.5,0,0,1.6041666666666667
I002399,P010,S0093,T008,D0040,Sub-task,Medium,,Done,2024-01-09 12:37:39.515185,2024-01-10 14:31:39.515185,25.9,0,0,1.0791666666666666
I002400,P010,S0093,T008,D0046,Story,Low,,In Progress,2024-01-02 12:57:27.645781,,,0,0,
I002401,P010,S0093,T008,D0046,Bug,Low,Minor,Reopened,2024-01-02 03:06:01.680692,2024-01-03 14:06:01.680692,35.0,1,0,1.4583333333333333
I002402,P010,S0093,T008,D0036,Task,Low,,Done,2024-01-08 01:17:46.854922,2024-01-08 23:17:46.854922,22.0,0,0,0.9166666666666666
I002403,P010,S0093,T008,D0040,Bug,Medium,Minor,Done,2024-01-05 01:47:24.907591,2024-01-08 08:29:24.907591,78.7,0,0,3.279166666666667
I002404,P010,S0093,T008,D0041,Bug,Low,Major,In Progress,2024-01-04 18:03:29.947372,,,0,0,
I002405,P010,S0093,T008,D0040,Bug,Critical,Minor,In Progress,2024-01-03 07:41:49.598945,,,1,0,
I002406,P010,S0093,T008,D0053,Sub-task,Low,,Done,2024-01-06 01:08:20.237773,2024-01-07 21:20:20.237773,44.2,0,0,1.8416666666666666
I002407,P010,S0093,T008,D0040,Bug,High,Critical,Reopened,2024-01-01 15:57:16.291286,2024-01-02 06:33:16.291286,14.6,1,0,0.6083333333333333
I002408,P010,S0093,T008,D0046,Story,Medium,,Done,2024-01-09 04:12:34.778051,2024-01-11 09:18:34.778051,53.1,0,0,2.2125
I002409,P010,S0093,T008,D0053,Task,Low,,Done,2024-01-04 01:39:45.141329,2024-01-05 07:57:45.141329,30.3,0,0,1.2625
I002410,P010,S0093,T008,D0046,Task,Low,,Done,2024-01-03 03:43:51.815503,2024-01-03 12:55:51.815503,9.2,0,0,0.38333333333333336
I002411,P010,S0093,T008,D0001,Bug,Low,Minor,Done,2023-12-28 03:04:56.774180,2023-12-28 16:40:56.774180,13.6,0,0,0.5666666666666667
I002412,P010,S0093,T008,D0041,Bug,Medium,Major,Done,2024-01-04 15:23:00.776295,2024-01-04 19:47:00.776295,4.4,0,0,0.18333333333333332
I002413,P010,S0093,T008,D0046,Task,High,,In Progress,2024-01-01 16:39:36.938328,,,0,0,
I002414,P010,S0093,T008,D0040,Task,Medium,,Done,2023-12-30 07:58:30.212981,2023-12-31 16:28:30.212981,32.5,0,0,1.3541666666666667
I002415,P010,S0093,T008,D0001,Story,Medium,,Done,2023-12-28 19:38:55.137573,2023-12-29 06:26:55.137573,10.8,0,0,0.45
I002416,P010,S0093,T008,D0040,Bug,Low,Critical,Done,2023-12-28 14:44:21.756216,2023-12-30 10:20:21.756216,43.6,0,0,1.8166666666666667
I002417,P010,S0093,T008,D0010,Task,Low,,Done,2024-01-05 04:07:58.581327,2024-01-06 04:19:58.581327,24.2,0,0,1.0083333333333333
I002418,P010,S0093,T008,D0040,Task,High,,Done,2024-01-09 12:28:09.922753,2024-01-10 10:28:09.922753,22.0,0,0,0.9166666666666666
I002419,P010,S0093,T008,D0001,Task,High,,Done,2024-01-03 21:33:31.766687,2024-01-04 15:57:31.766687,18.4,0,0,0.7666666666666667
I002420,P010,S0093,T008,D0010,Bug,Medium,Minor,In Progress,2023-12-30 06:18:13.331090,,,0,1,
I002421,P010,S0093,T008,D0045,Bug,Medium,Blocker,In Progress,2023-12-31 09:46:23.865313,,,0,0,
I002422,P010,S0093,T008,D0045,Task,Low,,Done,2024-01-03 19:10:24.925419,2024-01-04 09:28:24.925419,14.3,0,0,0.5958333333333333
I002423,P010,S0093,T008,D0040,Sub-task,High,,Done,2024-01-02 15:58:55.082451,2024-01-02 18:22:55.082451,2.4,0,0,0.1
I002424,P010,S0093,T008,D0041,Bug,Medium,Major,In Progress,2023-12-29 18:12:59.521099,,,0,0,
I002425,P010,S0093,T008,D0036,Story,Medium,,Done,2024-01-03 18:53:24.534451,2024-01-05 03:17:24.534451,32.4,0,0,1.35
I002426,P010,S0093,T008,D0040,Story,Low,,Done,2023-12-29 17:22:00.703482,2023-12-30 05:40:00.703482,12.3,0,0,0.5125
I002427,P010,S0093,T008,D0040,Task,Medium,,Done,2024-01-08 07:07:40.135011,2024-01-09 13:37:40.135011,30.5,0,0,1.2708333333333333
I002428,P010,S0093,T008,D0040,Bug,Low,Major,In Progress,2024-01-06 17:59:41.261688,,,0,0,
I002429,P010,S0093,T008,D0041,Task,Low,,Done,2024-01-09 08:01:33.091894,2024-01-12 14:55:33.091894,78.9,0,0,3.2875
I002430,P010,S0094,T008,D0036,Bug,Critical,Major,In Progress,2024-01-11 14:31:44.516613,,,0,0,
I002431,P010,S0094,T008,D0036,Story,High,,Done,2024-01-23 11:53:48.714654,2024-01-24 06:59:48.714654,19.1,0,0,0.7958333333333333
I002432,P010,S0094,T008,D0036,Story,Low,,Reopened,2024-01-13 15:04:06.575333,2024-01-14 08:04:06.575333,17.0,1,0,0.7083333333333334
I002433,P010,S0094,T008,D0036,Sub-task,Medium,,In Progress,2024-01-14 03:24:52.863885,,,0,0,
I002434,P010,S0094,T008,D0041,Bug,Medium,Minor,In Progress,2024-01-12 22:46:26.356731,,,0,0,
I002435,P010,S0094,T008,D0053,Story,Low,,Done,2024-01-21 13:34:18.391522,2024-01-21 20:34:18.391522,7.0,0,0,0.2916666666666667
I002436,P010,S0094,T008,D0036,Bug,Critical,Minor,Done,2024-01-17 14:00:01.180047,2024-01-18 03:06:01.180047,13.1,0,0,0.5458333333333333
I002437,P010,S0094,T008,D0046,Sub-task,Low,,Won't Fix,2024-01-20 22:55:51.151676,2024-01-21 03:25:51.151676,4.5,0,0,0.1875
I002438,P010,S0094,T008,D0053,Sub-task,Critical,,In Progress,2024-01-21 02:15:25.785060,,,0,0,
I002439,P010,S0094,T008,D0041,Task,High,,Done,2024-01-22 23:00:25.143896,2024-01-23 01:36:25.143896,2.6,0,0,0.10833333333333334
I002440,P010,S0094,T008,D0036,Story,Medium,,Done,2024-01-22 11:02:00.183415,2024-01-22 23:38:00.183415,12.6,0,0,0.525
I002441,P010,S0094,T008,D0041,Story,Low,,Done,2024-01-16 09:22:57.235478,2024-01-17 06:16:57.235478,20.9,0,0,0.8708333333333333
I002442,P010,S0094,T008,D0041,Task,Low,,Done,2024-01-17 03:23:19.645000,2024-01-20 04:23:19.645000,73.0,0,0,3.0416666666666665
I002443,P010,S0094,T008,D0046,Story,Medium,,In Progress,2024-01-20 04:33:11.092762,,,0,0,
I002444,P010,S0094,T008,D0045,Story,Low,,Done,2024-01-23 07:16:39.653065,2024-01-25 15:16:39.653065,56.0,0,0,2.3333333333333335
I002445,P010,S0095,T008,D0045,Bug,Low,Major,In Progress,2024-01-26 16:56:31.865836,,,0,0,
I002446,P010,S0095,T008,D0046,Bug,Medium,Minor,Reopened,2024-02-04 02:16:40.678120,2024-02-04 22:46:40.678120,20.5,1,0,0.8541666666666666
I002447,P010,S0095,T008,D0010,Task,Low,,In Progress,2024-01-28 16:49:18.962290,,,0,0,
I002448,P010,S0095,T008,D0046,Story,High,,Won't Fix,2024-01-31 18:30:35.370144,2024-02-02 01:30:35.370144,31.0,0,0,1.2916666666666667
I002449,P010,S0095,T008,D0001,Bug,High,Minor,Reopened,2024-01-31 09:46:41.894464,2024-02-01 16:22:41.894464,30.6,1,0,1.275
I002450,P010,S0095,T008,D0036,Task,Medium,,Won't Fix,2024-01-28 03:59:11.480380,2024-01-30 06:47:11.480380,50.8,0,0,2.1166666666666667
I002451,P010,S0095,T008,D0046,Bug,Low,Major,Reopened,2024-02-01 23:26:33.350842,2024-02-02 13:44:33.350842,14.3,1,0,0.5958333333333333
I002452,P010,S0095,T008,D0041,Story,Medium,,Done,2024-02-01 05:03:34.919769,2024-02-01 13:15:34.919769,8.2,0,0,0.3416666666666667
I002453,P010,S0095,T008,D0046,Task,Critical,,Done,2024-01-25 22:28:20.350948,2024-01-26 02:28:20.350948,4.0,0,0,0.16666666666666666
I002454,P010,S0095,T008,D0041,Sub-task,Medium,,Reopened,2024-01-30 16:09:08.614764,2024-01-31 08:33:08.614764,16.4,1,0,0.6833333333333333
I002455,P010,S0095,T008,D0001,Story,Low,,Done,2024-01-27 12:26:36.172656,2024-01-29 13:44:36.172656,49.3,0,0,2.0541666666666667
I002456,P010,S0095,T008,D0045,Bug,Medium,Minor,In Progress,2024-01-30 08:58:22.009127,,,0,0,
I002457,P010,S0095,T008,D0036,Bug,Medium,Major,In Progress,2024-01-26 21:41:55.957720,,,0,0,
I002458,P010,S0095,T008,D0040,Bug,Low,Minor,Done,2024-01-30 09:08:23.176723,2024-02-01 09:08:23.176723,48.0,0,0,2.0
I002459,P010,S0095,T008,D0040,Sub-task,Low,,Done,2024-02-05 05:03:02.098558,2024-02-07 21:33:02.098558,64.5,0,0,2.6875
I002460,P010,S0095,T008,D0010,Bug,High,Minor,In Progress,2024-01-30 00:35:27.075387,,,0,0,
I002461,P010,S0096,T008,D0053,Bug,High,Critical,In Progress,2024-02-11 20:06:18.749787,,,0,0,
I002462,P010,S0096,T008,D0045,Story,Low,,Done,2024-02-08 01:04:26.614814,2024-02-08 17:40:26.614814,16.6,0,0,0.6916666666666667
I002463,P010,S0096,T008,D0046,Task,Low,,Done,2024-02-13 17:19:17.053827,2024-02-14 10:07:17.053827,16.8,0,0,0.7
I002464,P010,S0096,T008,D0053,Story,High,,In Progress,2024-02-15 17:16:29.714606,,,0,0,
I002465,P010,S0096,T008,D0053,Bug,Medium,Minor,Done,2024-02-14 00:50:17.706664,2024-02-14 10:02:17.706664,9.2,0,0,0.38333333333333336
I002466,P010,S0096,T008,D0041,Task,Low,,Done,2024-02-16 12:07:16.748361,2024-02-16 17:25:16.748361,5.3,0,0,0.22083333333333333
I002467,P010,S0096,T008,D0045,Sub-task,Medium,,Done,2024-02-10 22:46:34.657667,2024-02-12 04:16:34.657667,29.5,0,0,1.2291666666666667
I002468,P010,S0096,T008,D0053,Task,High,,Done,2024-02-16 20:34:16.719105,2024-02-17 07:34:16.719105,11.0,0,0,0.4583333333333333
I002469,P010,S0096,T008,D0053,Bug,Low,Major,Done,2024-02-15 00:16:42.880059,2024-02-15 19:58:42.880059,19.7,0,0,0.8208333333333333
I002470,P010,S0096,T008,D0046,Sub-task,Medium,,Done,2024-02-19 22:03:04.102641,2024-02-21 11:03:04.102641,37.0,0,0,1.5416666666666667
I002471,P010,S0096,T008,D0045,Bug,Critical,Minor,Won't Fix,2024-02-08 01:07:28.282243,2024-02-08 16:43:28.282243,15.6,0,0,0.65
I002472,P010,S0096,T008,D0045,Task,Medium,,Done,2024-02-10 11:34:57.267754,2024-02-12 05:16:57.267754,41.7,0,0,1.7375
I002473,P010,S0096,T008,D0001,Story,Medium,,In Progress,2024-02-10 20:09:45.988121,,,0,0,
I002474,P010,S0096,T008,D0001,Bug,High,Minor,Reopened,2024-02-15 07:54:41.641276,2024-02-16 08:00:41.641276,24.1,1,0,1.0041666666666667
I002475,P010,S0096,T008,D0010,Bug,High,Major,Done,2024-02-13 00:09:05.082586,2024-02-13 02:27:05.082586,2.3,0,0,0.09583333333333334
I002476,P010,S0097,T008,D0040,Bug,Medium,Minor,Reopened,2024-02-24 11:31:47.233505,2024-02-25 12:49:47.233505,25.3,1,0,1.0541666666666667
I002477,P010,S0097,T008,D0046,Bug,High,Critical,Done,2024-02-28 15:40:48.137570,2024-02-29 04:10:48.137570,12.5,0,0,0.5208333333333334
I002478,P010,S0097,T008,D0036,Task,Low,,Reopened,2024-02-28 02:33:45.384960,2024-02-28 15:21:45.384960,12.8,1,0,0.5333333333333333
I002479,P010,S0097,T008,D0053,Bug,Medium,Major,Done,2024-02-25 00:00:47.736663,2024-02-25 23:24:47.736663,23.4,0,1,0.975
I002480,P010,S0097,T008,D0041,Bug,Low,Critical,Done,2024-03-03 17:14:16.235057,2024-03-05 20:20:16.235057,51.1,0,0,2.129166666666667
I002481,P010,S0097,T008,D0040,Bug,Critical,Major,In Progress,2024-02-27 11:36:04.433820,,,0,0,
