pull_request_id,project_id,sprint_id,author_id,reviewer_id,opened_date,closed_date,review_time_hours,pr_size_lines,status,is_merged
PR001734,P010,S0092,D0036,D0046,2023-12-19 16:41:11.439402,2023-12-20 23:47:11.439402,31.1,292,Merged,1
PR001735,P010,S0092,D0053,D0036,2023-12-15 11:40:53.499556,2023-12-15 13:58:53.499556,2.3,34,Merged,1
PR001736,P010,S0092,D0053,D0010,2023-12-21 17:50:13.457981,,,177,Open,0
PR001737,P010,S0092,D0001,D0010,2023-12-14 16:32:08.707428,2023-12-15 09:02:08.707428,16.5,173,Merged,1
PR001738,P010,S0092,D0036,D0040,2023-12-23 22:14:03.864650,,,52,Open,0
PR001739,P010,S0092,D0001,D0036,2023-12-19 15:22:01.283528,2023-12-21 05:04:01.283528,37.7,192,Merged,1
PR001740,P010,S0092,D0053,D0041,2023-12-20 12:33:12.389529,2023-12-20 18:57:12.389529,6.4,150,Merged,1
PR001741,P010,S0092,D0040,D0046,2023-12-21 13:12:43.846538,,,98,Open,0
PR001742,P010,S0092,D0036,D0053,2023-12-22 19:52:05.296414,2023-12-23 17:46:05.296414,21.9,174,Closed,0
PR001743,P010,S0092,D0010,D0045,2023-12-20 06:43:20.412718,2023-12-21 05:55:20.412718,23.2,41,Merged,1
PR001744,P010,S0092,D0046,D0045,2023-12-23 07:50:51.545193,2023-12-23 14:14:51.545193,6.4,116,Merged,1
PR001745,P010,S0092,D0046,D0053,2023-12-16 03:31:46.018503,2023-12-16 12:37:46.018503,9.1,324,Merged,1
PR001746,P010,S0092,D0010,D0046,2023-12-17 17:10:38.043815,2023-12-17 23:28:38.043815,6.3,99,Closed,0
PR001747,P010,S0092,D0045,D0036,2023-12-15 13:05:39.469941,2023-12-15 16:23:39.469941,3.3,188,Merged,1
PR001748,P010,S0092,D0046,D0053,2023-12-23 09:36:51.817792,2023-12-24 15:24:51.817792,29.8,126,Merged,1
PR001749,P010,S0092,D0036,D0040,2023-12-20 07:12:08.871118,2023-12-20 22:30:08.871118,15.3,50,Merged,1
PR001750,P010,S0093,D0045,D0036,2024-01-06 11:01:41.645129,2024-01-06 12:19:41.645129,1.3,97,Merged,1
PR001751,P010,S0093,D0041,D0036,2024-01-04 08:23:20.795715,2024-01-05 00:53:20.795715,16.5,184,Closed,0
PR001752,P010,S0093,D0045,D0036,2023-12-28 10:10:11.263208,2023-12-29 05:28:11.263208,19.3,112,Merged,1
PR001753,P010,S0093,D0053,D0001,2024-01-04 02:46:29.116707,2024-01-04 23:16:29.116707,20.5,230,Merged,1
PR001754,P010,S0093,D0001,D0046,2023-12-29 18:56:59.308867,2023-12-30 04:32:59.308867,9.6,112,Closed,0
PR001755,P010,S0093,D0053,D0040,2024-01-04 12:49:43.537753,2024-01-05 00:19:43.537753,11.5,66,Merged,1
PR001756,P010,S0093,D0041,D0036,2024-01-02 03:41:35.319573,2024-01-02 11:59:35.319573,8.3,261,Merged,1
PR001757,P010,S0093,D0053,D0041,2024-01-04 04:48:42.772600,2024-01-04 17:30:42.772600,12.7,77,Merged,1
PR001758,P010,S0093,D0045,D0036,2023-12-31 04:38:31.785048,2024-01-01 10:50:31.785048,30.2,94,Closed,0
PR001759,P010,S0093,D0010,D0041,2024-01-01 16:06:15.730920,2024-01-01 16:36:15.730920,0.5,39,Merged,1
PR001760,P010,S0093,D0046,D0010,2023-12-28 19:22:13.812451,2023-12-29 11:22:13.812451,16.0,58,Closed,0
PR001761,P010,S0093,D0041,D0045,2023-12-31 13:09:43.364547,2024-01-01 06:39:43.364547,17.5,177,Merged,1
PR001762,P010,S0093,D0010,D0001,2023-12-29 06:10:54.112821,2023-12-30 00:04:54.112821,17.9,135,Closed,0
PR001763,P010,S0094,D0010,D0046,2024-01-18 06:24:55.762090,2024-01-19 11:24:55.762090,29.0,119,Merged,1
PR001764,P010,S0094,D0041,D0053,2024-01-21 09:13:38.649460,2024-01-22 08:31:38.649460,23.3,94,Merged,1
PR001765,P010,S0094,D0001,D0010,2024-01-15 23:42:35.412001,2024-01-16 11:36:35.412001,11.9,126,Merged,1
PR001766,P010,S0094,D0010,D0045,2024-01-22 03:28:30.970012,,,125,Open,0
PR001767,P010,S0094,D0045,D0036,2024-01-17 18:23:15.727642,2024-01-18 04:23:15.727642,10.0,35,Merged,1
PR001768,P010,S0094,D0001,D0036,2024-01-19 12:58:09.807858,2024-01-20 11:10:09.807858,22.2,20,Merged,1
PR001769,P010,S0094,D0045,D0001,2024-01-21 13:05:16.200637,2024-01-22 06:41:16.200637,17.6,113,Merged,1
PR001770,P010,S0094,D0001,D0041,2024-01-22 13:21:14.051932,2024-01-22 21:33:14.051932,8.2,141,Merged,1
PR001771,P010,S0094,D0053,D0001,2024-01-20 21:34:18.804681,2024-01-21 05:40:18.804681,8.1,194,Merged,1
PR001772,P010,S0094,D0046,D0045,2024-01-18 12:18:30.612066,,,53,Open,0
PR001773,P010,S0094,D0041,D0001,2024-01-17 18:37:57.238696,2024-01-17 23:43:57.238696,5.1,110,Merged,1
PR001774,P010,S0094,D0041,D0045,2024-01-18 09:37:16.688896,2024-01-19 06:43:16.688896,21.1,29,Merged,1
PR001775,P010,S0094,D0053,D0041,2024-01-15 04:11:44.866353,2024-01-15 11:59:44.866353,7.8,61,Closed,0
PR001776,P010,S0094,D0040,D0053,2024-01-15 01:42:30.941344,2024-01-15 12:12:30.941344,10.5,66,Merged,1
PR001777,P010,S0094,D0045,D0001,2024-01-15 23:02:01.494547,2024-01-16 11:26:01.494547,,61,Merged,1
PR001778,P010,S0094,D0046,D0041,2024-01-12 18:01:20.587902,2024-01-13 02:01:20.587902,8.0,110,Merged,1
PR001779,P010,S0094,D0010,D0053,2024-01-15 14:33:57.380581,2024-01-15 17:09:57.380581,2.6,103,Merged,1
PR001780,P010,S0094,D0001,D0010,2024-01-12 14:22:39.684383,2024-01-12 16:52:39.684383,2.5,25,Merged,1
PR001781,P010,S0094,D0045,D0040,2024-01-18 03:43:21.760468,2024-01-19 06:07:21.760468,26.4,63,Closed,0
PR001782,P010,S0094,D0036,D0001,2024-01-19 05:03:35.087211,2024-01-19 19:15:35.087211,14.2,61,Merged,1
PR001783,P010,S0094,D0041,D0046,2024-01-13 16:40:11.763818,2024-01-14 09:22:11.763818,16.7,33,Merged,1
PR001784,P010,S0094,D0036,D0040,2024-01-22 23:12:48.423015,2024-01-23 09:30:48.423015,10.3,38,Merged,1
PR001785,P010,S0094,D0040,D0010,2024-01-13 13:51:38.621166,2024-01-14 04:33:38.621166,14.7,184,Merged,1
PR001786,P010,S0094,D0053,D0036,2024-01-14 15:36:57.791331,2024-01-15 23:06:57.791331,31.5,227,Closed,0
PR001787,P010,S0094,D0053,D0046,2024-01-13 10:53:06.088496,2024-01-14 13:29:06.088496,26.6,79,Merged,1
PR001788,P010,S0094,D0036,D0010,2024-01-17 03:44:54.119129,2024-01-18 08:26:54.119129,28.7,82,Closed,0
PR001789,P010,S0095,D0040,D0036,2024-01-26 01:17:13.476126,,,94,Open,0
PR001790,P010,S0095,D0001,D0053,2024-01-28 04:58:02.095692,2024-01-28 17:28:02.095692,12.5,112,Merged,1
PR001791,P010,S0095,D0045,D0053,2024-01-26 20:39:22.657947,2024-01-28 05:15:22.657947,32.6,131,Merged,1
PR001792,P010,S0095,D0040,D0053,2024-01-26 17:45:30.285880,2024-01-27 14:45:30.285880,21.0,68,Merged,1
PR001793,P010,S0095,D0010,D0001,2024-02-05 15:12:46.890195,2024-02-06 14:18:46.890195,23.1,104,Merged,1
PR001794,P010,S0095,D0040,D0001,2024-01-29 20:45:43.905566,2024-01-30 09:09:43.905566,12.4,170,Merged,1
PR001795,P010,S0095,D0045,D0053,2024-01-27 08:15:02.822737,2024-01-27 14:51:02.822737,6.6,87,Merged,1
PR001796,P010,S0095,D0041,D0045,2024-01-31 19:57:08.159535,2024-02-01 04:03:08.159535,8.1,42,Closed,0
PR001797,P010,S0095,D0001,D0036,2024-01-27 04:58:27.755770,2024-01-27 15:40:27.755770,10.7,140,Closed,0
PR001798,P010,S0095,D0001,D0053,2024-01-31 17:08:03.012750,2024-01-31 20:44:03.012750,3.6,140,Merged,1
PR001799,P010,S0095,D0046,D0001,2024-02-02 05:48:18.070962,2024-02-03 06:00:18.070962,24.2,40,Merged,1
PR001800,P010,S0095,D0036,D0053,2024-01-29 12:11:55.459070,2024-01-30 04:35:55.459070,16.4,214,Merged,1
PR001801,P010,S0095,D0010,D0053,2024-02-03 11:12:08.053437,2024-02-03 19:48:08.053437,8.6,33,Merged,1
PR001802,P010,S0095,D0036,D0041,2024-02-02 22:07:52.320382,2024-02-03 01:19:52.320382,3.2,35,Merged,1
PR001803,P010,S0095,D0045,D0053,2024-02-02 01:34:50.598416,2024-02-03 15:34:50.598416,38.0,186,Closed,0
PR001804,P010,S0095,D0041,D0053,2024-01-31 12:28:06.472458,2024-02-01 09:10:06.472458,20.7,51,Merged,1
PR001805,P010,S0095,D0046,D0053,2024-02-04 06:27:50.595228,2024-02-04 12:21:50.595228,5.9,260,Merged,1
PR001806,P010,S0095,D0041,D0001,2024-02-03 21:54:55.202860,,,152,Open,0
PR001807,P010,S0095,D0001,D0046,2024-02-05 12:19:09.608488,2024-02-05 22:43:09.608488,10.4,112,Closed,0
PR001808,P010,S0095,D0001,D0036,2024-02-04 23:11:19.306912,2024-02-05 00:11:19.306912,1.0,152,Merged,1
PR001809,P010,S0095,D0045,D0001,2024-01-30 14:32:30.644131,2024-01-31 06:50:30.644131,16.3,148,Merged,1
PR001810,P010,S0095,D0001,D0036,2024-02-04 20:53:55.940236,2024-02-05 03:47:55.940236,6.9,74,Merged,1
PR001811,P010,S0095,D0053,D0036,2024-01-25 06:17:36.870587,2024-01-25 08:47:36.870587,2.5,25,Merged,1
PR001812,P010,S0095,D0040,D0001,2024-01-30 23:01:24.557139,2024-01-31 15:37:24.557139,16.6,131,Closed,0
PR001813,P010,S0095,D0046,D0045,2024-02-03 09:57:30.648464,2024-02-04 04:45:30.648464,18.8,35,Merged,1
PR001814,P010,S0095,D0040,D0036,2024-01-25 19:19:54.277396,2024-01-26 00:25:54.277396,5.1,42,Merged,1
PR001815,P010,S0096,D0040,D0036,2024-02-09 23:42:46.610651,2024-02-10 02:48:46.610651,3.1,150,Closed,0
PR001816,P010,S0096,D0053,D0036,2024-02-17 23:18:00.119130,2024-02-18 11:36:00.119130,12.3,126,Merged,1
PR001817,P010,S0096,D0041,D0040,2024-02-12 06:57:08.305008,2024-02-12 09:27:08.305008,2.5,96,Merged,1
PR001818,P010,S0096,D0040,D0045,2024-02-12 18:25:01.316067,,,243,Open,0
PR001819,P010,S0096,D0046,D0045,2024-02-16 14:01:00.247428,,,34,Open,0
PR001820,P010,S0096,D0053,D0046,2024-02-16 04:01:33.630701,2024-02-16 07:07:33.630701,3.1,322,Merged,1
PR001821,P010,S0096,D0001,D0010,2024-02-18 17:46:09.776003,2024-02-19 07:10:09.776003,13.4,103,Merged,1
PR001822,P010,S0096,D0040,D0045,2024-02-16 20:33:14.322310,2024-02-18 04:09:14.322310,31.6,129,Merged,1
PR001823,P010,S0096,D0040,D0010,2024-02-13 03:08:54.951771,2024-02-13 13:14:54.951771,10.1,76,Merged,1
PR001824,P010,S0096,D0010,D0001,2024-02-12 20:39:43.196877,2024-02-13 09:15:43.196877,12.6,268,Merged,1
PR001825,P010,S0096,D0041,D0045,2024-02-16 11:44:19.059812,2024-02-16 18:08:19.059812,6.4,79,Merged,1
PR001826,P010,S0096,D0040,D0053,2024-02-11 10:50:36.656991,2024-02-11 11:38:36.656991,0.8,36,Merged,1
PR001827,P010,S0096,D0045,D0046,2024-02-10 13:44:33.565506,2024-02-11 14:26:33.565506,24.7,176,Merged,1
PR001828,P010,S0096,D0010,D0046,2024-02-08 18:02:12.377332,2024-02-09 00:32:12.377332,6.5,28,Merged,1
PR001829,P010,S0096,D0046,D0045,2024-02-12 20:47:27.169336,,,25,Open,0
PR001830,P010,S0096,D0053,D0046,2024-02-10 04:42:24.272952,2024-02-10 12:24:24.272952,7.7,33,Merged,1
PR001831,P010,S0096,D0001,D0040,2024-02-19 14:10:44.620212,2024-02-19 16:22:44.620212,2.2,373,Merged,1
PR001832,P010,S0096,D0010,D0040,2024-02-12 00:32:51.381994,2024-02-12 08:56:51.381994,8.4,67,Merged,1
PR001833,P010,S0097,D0046,D0045,2024-02-27 09:09:33.230742,2024-02-27 14:33:33.230742,5.4,143,Merged,1
PR001834,P010,S0097,D0045,D0053,2024-03-04 09:37:00.598694,2024-03-04 14:49:00.598694,5.2,108,Merged,1
PR001835,P010,S0097,D0046,D0001,2024-02-23 12:21:43.411000,,,70,Open,0
PR001836,P010,S0097,D0045,D0041,2024-02-29 13:29:11.167986,2024-02-29 22:47:11.167986,9.3,22,Merged,1
PR001837,P010,S0097,D0045,D0010,2024-02-26 02:13:33.401132,,,31,Open,0
PR001838,P010,S0097,D0010,D0046,2024-02-25 03:31:25.694911,2024-02-25 08:31:25.694911,5.0,74,Merged,1
PR001839,P010,S0097,D0045,D0046,2024-03-01 06:49:53.527930,2024-03-02 14:55:53.527930,32.1,334,Merged,1
PR001840,P010,S0097,D0041,D0010,2024-03-04 06:38:43.188500,2024-03-04 10:02:43.188500,3.4,47,Merged,1
PR001841,P010,S0097,D0010,D0041,2024-02-24 05:16:37.905251,2024-02-24 16:28:37.905251,11.2,83,Merged,1
PR001842,P010,S0097,D0053,D0041,2024-02-23 00:21:14.231027,2024-02-24 01:15:14.231027,24.9,110,Merged,1
PR001843,P010,S0097,D0001,D0010,2024-02-25 18:07:27.252974,2024-02-25 21:25:27.252974,3.3,86,Merged,1
PR001844,P010,S0097,D0041,D0001,2024-03-01 03:16:50.483599,2024-03-01 15:52:50.483599,12.6,53,Closed,0
PR001845,P010,S0097,D0045,D0040,2024-02-27 17:53:17.173376,2024-02-27 23:47:17.173376,5.9,162,Merged,1
PR001846,P010,S0097,D0053,D0041,2024-02-29 12:39:48.868582,2024-03-01 06:15:48.868582,17.6,47,Merged,1
PR001847,P010,S0097,D0053,D0001,2024-02-25 09:11:00.440335,2024-02-25 14:05:00.440335,4.9,300,Merged,1
PR001848,P010,S0097,D0053,D0001,2024-02-22 13:03:59.819535,2024-02-23 04:21:59.819535,15.3,29,Merged,1
PR001849,P010,S0097,D0010,D0053,2024-02-24 10:32:46.001612,2024-02-25 04:56:46.001612,18.4,342,Merged,1
PR001850,P010,S0097,D0046,D0045,2024-02-28 20:46:44.900460,2024-02-29 07:10:44.900460,10.4,173,Closed,0
PR001851,P010,S0097,D0046,D0045,2024-02-27 14:23:42.641319,2024-02-28 23:29:42.641319,33.1,502,Merged,1
PR001852,P010,S0097,D0036,D0010,2024-02-25 09:07:28.277614,2024-02-25 16:07:28.277614,7.0,262,Merged,1
PR001853,P010,S0097,D0046,D0053,2024-03-01 01:31:01.027352,2024-03-01 12:37:01.027352,11.1,157,Merged,1
PR001854,P010,S0097,D0010,D0040,2024-02-23 12:15:25.991431,,,68,Open,0
PR001855,P010,S0097,D0001,D0045,2024-02-23 16:46:23.277273,2024-02-24 02:58:23.277273,10.2,13,Merged,1
PR001856,P010,S0098,D0041,D0046,2024-03-15 21:58:59.640326,,,299,Open,0
PR001857,P010,S0098,D0046,D0001,2024-03-10 22:16:17.044511,2024-03-11 08:46:17.044511,10.5,38,Merged,1
PR001858,P010,S0098,D0045,D0036,2024-03-12 12:19:48.520756,,,105,Open,0
PR001859,P010,S0098,D0036,D0001,2024-03-08 04:39:06.849962,2024-03-08 08:21:06.849962,3.7,80,Closed,0
PR001860,P010,S0098,D0046,D0036,2024-03-10 04:16:41.820210,2024-03-10 07:46:41.820210,3.5,125,Closed,0
PR001861,P010,S0098,D0053,D0046,2024-03-16 18:59:00.981264,2024-03-17 02:17:00.981264,7.3,316,Closed,0
PR001862,P010,S0098,D0040,D0036,2024-03-09 01:30:06.105647,2024-03-10 05:00:06.105647,27.5,302,Merged,1
PR001863,P010,S0098,D0001,D0045,2024-03-07 05:29:33.027445,2024-03-07 11:53:33.027445,6.4,329,Closed,0
PR001864,P010,S0098,D0045,D0041,2024-03-14 16:50:29.580147,2024-03-15 17:26:29.580147,24.6,110,Merged,1
PR001865,P010,S0098,D0046,D0045,2024-03-16 04:01:13.205162,2024-03-17 19:13:13.205162,39.2,148,Merged,1
PR001866,P010,S0098,D0036,D0046,2024-03-18 22:38:26.109694,2024-03-19 02:02:26.109694,3.4,83,Merged,1
PR001867,P010,S0098,D0046,D0053,2024-03-07 20:34:28.167497,2024-03-08 04:22:28.167497,7.8,92,Merged,1
PR001868,P010,S0098,D0045,D0036,2024-03-09 03:27:24.118892,2024-03-09 06:57:24.118892,3.5,58,Merged,1
PR001869,P010,S0098,D0036,D0053,2024-03-11 19:35:56.810954,2024-03-12 11:35:56.810954,16.0,83,Closed,0
PR001870,P010,S0098,D0045,D0041,2024-03-08 16:11:46.368614,2024-03-08 21:59:46.368614,5.8,76,Merged,1
PR001871,P010,S0098,D0046,D0010,2024-03-10 19:07:52.034680,2024-03-11 06:07:52.034680,11.0,142,Merged,1
PR001872,P010,S0099,D0010,D0036,2024-03-25 07:51:23.830928,,,120,Open,0
PR001873,P010,S0099,D0046,D0053,2024-03-30 08:18:15.285169,2024-03-30 09:18:15.285169,1.0,32,Merged,1
PR001874,P010,S0099,D0036,D0045,2024-03-22 10:20:52.778443,2024-03-23 13:44:52.778443,27.4,73,Merged,1
PR001875,P010,S0099,D0040,D0036,2024-03-23 13:51:14.370447,2024-03-23 19:51:14.370447,6.0,75,Merged,1
PR001876,P010,S0099,D0041,D0010,2024-03-29 03:37:58.310256,2024-03-29 09:55:58.310256,6.3,210,Merged,1
PR001877,P010,S0099,D0001,D0046,2024-04-01 14:16:48.252751,2024-04-02 09:40:48.252751,,22,Merged,1
PR001878,P010,S0099,D0040,D0036,2024-03-23 00:42:07.880338,2024-03-23 16:24:07.880338,15.7,65,Merged,1
PR001879,P010,S0099,D0010,D0053,2024-03-21 03:04:27.299502,2024-03-22 00:16:27.299502,21.2,171,Merged,1
PR001880,P010,S0099,D0001,D0010,2024-03-26 14:55:09.140916,2024-03-27 02:07:09.140916,11.2,179,Merged,1
PR001881,P010,S0099,D0041,D0036,2024-03-23 14:14:24.475894,2024-03-23 22:56:24.475894,8.7,83,Closed,0
PR001882,P010,S0099,D0010,D0001,2024-03-22 00:41:16.329257,2024-03-22 14:11:16.329257,13.5,352,Merged,1
PR001883,P010,S0099,D0001,D0036,2024-03-22 07:47:43.451763,2024-03-23 14:05:43.451763,30.3,221,Closed,0
PR001884,P010,S0099,D0010,D0040,2024-03-30 05:26:04.734460,2024-03-31 05:32:04.734460,24.1,155,Merged,1
PR001885,P010,S0099,D0010,D0041,2024-03-25 04:17:05.773503,2024-03-25 15:53:05.773503,11.6,114,Merged,1
PR001886,P010,S0099,D0001,D0041,2024-03-28 01:01:05.130528,,,274,Open,0
PR001887,P010,S0099,D0010,D0046,2024-04-01 19:22:23.855733,2024-04-01 21:16:23.855733,1.9,88,Closed,0
PR001888,P010,S0099,D0041,D0010,2024-03-22 07:59:56.156178,2024-03-22 19:53:56.156178,11.9,70,Closed,0
PR001889,P010,S0099,D0040,D0053,2024-03-22 03:52:25.090283,,,98,Open,0
PR001890,P010,S0100,D0053,D0045,2024-04-11 21:29:20.482707,2024-04-12 21:05:20.482707,23.6,50,Merged,1
PR001891,P010,S0100,D0041,D0036,2024-04-05 15:59:09.853231,2024-04-05 22:35:09.853231,6.6,30,Merged,1
PR001892,P010,S0100,D0046,D0010,2024-04-09 19:21:31.545307,2024-04-10 21:09:31.545307,25.8,147,Closed,0
PR001893,P010,S0100,D0040,D0041,2024-04-04 18:19:23.880561,2024-04-05 16:25:23.880561,22.1,97,Merged,1
PR001894,P010,S0100,D0053,D0036,2024-04-15 03:59:32.684825,2024-04-16 06:11:32.684825,26.2,126,Merged,1
PR001895,P010,S0100,D0036,D0045,2024-04-09 11:47:18.211269,2024-04-10 07:53:18.211269,20.1,37,Merged,1
PR001896,P010,S0100,D0053,D0036,2024-04-14 00:13:03.851800,2024-04-14 04:01:03.851800,3.8,174,Merged,1
PR001897,P010,S0100,D0045,D0036,2024-04-12 16:25:08.074966,2024-04-12 22:01:08.074966,5.6,126,Merged,1
PR001898,P010,S0100,D0046,D0041,2024-04-08 00:03:20.379627,2024-04-08 16:45:20.379627,16.7,67,Merged,1
PR001899,P010,S0100,D0040,D0045,2024-04-07 18:10:17.965524,2024-04-08 00:40:17.965524,6.5,208,Merged,1
PR001900,P010,S0100,D0046,D0036,2024-04-15 16:45:51.902653,2024-04-16 01:15:51.902653,8.5,65,Merged,1
PR001901,P010,S0100,D0036,D0041,2024-04-07 06:48:11.517987,2024-04-08 00:42:11.517987,17.9,151,Closed,0
PR001902,P010,S0100,D0053,D0036,2024-04-05 14:50:29.251063,2024-04-05 22:50:29.251063,8.0,24,Merged,1
PR001903,P010,S0100,D0041,D0040,2024-04-08 21:03:08.238116,2024-04-09 04:39:08.238116,7.6,357,Closed,0
PR001904,P010,S0100,D0046,D0040,2024-04-11 05:52:48.096059,2024-04-12 03:52:48.096059,22.0,77,Merged,1
PR001905,P010,S0100,D0045,D0041,2024-04-05 12:03:26.489245,2024-04-05 13:21:26.489245,1.3,43,Merged,1
PR001906,P010,S0100,D0001,D0040,2024-04-04 05:10:58.712615,2024-04-04 13:28:58.712615,8.3,66,Merged,1
PR001907,P010,S0100,D0041,D0040,2024-04-08 07:20:51.862433,,,54,Open,0
PR001908,P010,S0100,D0053,D0040,2024-04-07 00:29:50.421567,,,104,Open,0
PR001909,P010,S0100,D0040,D0046,2024-04-06 16:59:43.208903,2024-04-06 21:53:43.208903,,118,Merged,1
PR001910,P010,S0100,D0040,D0010,2024-04-12 09:16:18.476991,,,255,Open,0
PR001911,P010,S0100,D0053,D0001,2024-04-12 18:58:22.632046,2024-04-13 07:52:22.632046,12.9,67,Merged,1
PR001912,P010,S0100,D0041,D0010,2024-04-07 02:16:30.447140,,,295,Open,0
PR001913,P010,S0100,D0040,D0053,2024-04-15 10:02:36.121121,2024-04-16 20:44:36.121121,34.7,200,Merged,1
PR001914,P010,S0100,D0045,D0001,2024-04-12 13:34:45.781132,2024-04-12 20:52:45.781132,7.3,91,Closed,0
PR001915,P011,S0101,D0039,D0028,2023-11-24 16:40:48.631834,2023-11-24 18:46:48.631834,2.1,9,Merged,1
PR001916,P011,S0101,D0051,D0016,2023-11-30 09:52:12.301354,2023-11-30 15:04:12.301354,5.2,183,Merged,1
PR001917,P011,S0101,D0011,D0028,2023-12-03 13:47:15.801560,,,162,Open,0
PR001918,P011,S0101,D0016,D0051,2023-12-05 12:58:17.440409,2023-12-05 22:52:17.440409,9.9,211,Merged,1
PR001919,P011,S0101,D0016,D0051,2023-12-03 22:41:11.613181,2023-12-05 03:05:11.613181,28.4,63,Merged,1
PR001920,P011,S0101,D0016,D0011,2023-12-03 23:27:56.827767,2023-12-06 00:39:56.827767,49.2,61,Merged,1
PR001921,P011,S0101,D0028,D0016,2023-12-02 21:49:37.738762,2023-12-04 02:13:37.738762,28.4,90,Closed,0
PR001922,P011,S0101,D0039,D0016,2023-11-25 00:07:33.090088,2023-11-25 10:07:33.090088,10.0,129,Merged,1
PR001923,P011,S0101,D0051,D0016,2023-11-29 15:28:34.224008,2023-11-30 22:58:34.224008,31.5,151,Closed,0
PR001924,P011,S0101,D0028,D0011,2023-11-24 17:03:07.221507,2023-11-25 16:45:07.221507,23.7,30,Closed,0
PR001925,P011,S0102,D0016,D0051,2023-12-12 01:34:14.179030,2023-12-14 08:28:14.179030,54.9,154,Closed,0
PR001926,P011,S0102,D0011,D0051,2023-12-11 12:43:28.477019,2023-12-11 16:25:28.477019,3.7,33,Merged,1
PR001927,P011,S0102,D0011,D0039,2023-12-09 21:26:13.056393,2023-12-10 14:08:13.056393,16.7,118,Merged,1
PR001928,P011,S0102,D0028,D0039,2023-12-14 17:15:20.887843,,,295,Open,0
PR001929,P011,S0102,D0039,D0051,2023-12-08 15:25:49.483336,2023-12-09 08:01:49.483336,16.6,38,Merged,1
PR001930,P011,S0102,D0016,D0039,2023-12-18 08:42:35.089819,2023-12-18 20:00:35.089819,11.3,129,Merged,1
PR001931,P011,S0102,D0016,D0039,2023-12-19 03:29:42.741606,2023-12-19 11:05:42.741606,7.6,177,Merged,1
PR001932,P011,S0102,D0028,D0051,2023-12-17 18:08:25.435063,2023-12-17 22:44:25.435063,4.6,153,Closed,0
PR001933,P011,S0102,D0028,D0039,2023-12-17 05:15:26.398722,2023-12-17 16:45:26.398722,11.5,65,Merged,1
PR001934,P011,S0102,D0011,D0039,2023-12-09 20:08:17.633442,2023-12-10 02:32:17.633442,6.4,160,Closed,0
PR001935,P011,S0102,D0016,D0039,2023-12-18 22:53:12.926876,2023-12-20 14:11:12.926876,39.3,43,Closed,0
PR001936,P011,S0102,D0016,D0039,2023-12-14 13:44:42.508387,2023-12-15 22:56:42.508387,33.2,56,Merged,1
PR001937,P011,S0102,D0028,D0016,2023-12-19 18:35:54.282008,2023-12-20 17:05:54.282008,22.5,175,Merged,1
PR001938,P011,S0102,D0016,D0011,2023-12-12 21:40:16.342863,2023-12-13 21:40:16.342863,24.0,161,Merged,1
PR001939,P011,S0102,D0011,D0051,2023-12-16 21:17:24.953351,2023-12-19 18:59:24.953351,,158,Merged,1
PR001940,P011,S0102,D0051,D0028,2023-12-16 14:24:12.690858,2023-12-18 14:06:12.690858,47.7,433,Merged,1
PR001941,P011,S0103,D0028,D0039,2023-12-29 10:16:21.387755,2023-12-30 23:52:21.387755,37.6,22,Merged,1
PR001942,P011,S0103,D0028,D0051,2024-01-02 10:17:40.029842,2024-01-02 15:35:40.029842,5.3,51,Merged,1
PR001943,P011,S0103,D0011,D0051,2023-12-29 01:32:43.980292,2023-12-29 18:56:43.980292,17.4,152,Merged,1
PR001944,P011,S0103,D0016,D0011,2023-12-30 16:22:19.377624,2023-12-31 12:04:19.377624,19.7,87,Closed,0
PR001945,P011,S0103,D0039,D0028,2023-12-31 13:42:10.255495,2024-01-01 14:06:10.255495,24.4,117,Merged,1
PR001946,P011,S0103,D0016,D0028,2023-12-30 04:53:59.539983,2023-12-31 01:17:59.539983,20.4,63,Merged,1
PR001947,P011,S0103,D0039,D0011,2024-01-01 23:51:37.463672,2024-01-03 01:45:37.463672,25.9,37,Closed,0
PR001948,P011,S0103,D0016,D0051,2024-01-01 03:23:42.710661,2024-01-01 07:05:42.710661,3.7,25,Merged,1
PR001949,P011,S0103,D0016,D0011,2023-12-22 23:41:58.961545,2023-12-24 08:17:58.961545,32.6,29,Closed,0
PR001950,P011,S0103,D0039,D0016,2023-12-31 00:32:07.032690,2023-12-31 03:20:07.032690,2.8,98,Merged,1
PR001951,P011,S0103,D0011,D0051,2023-12-22 06:05:42.518258,2023-12-24 14:23:42.518258,56.3,88,Closed,0
PR001952,P011,S0103,D0016,D0028,2023-12-26 21:45:11.087107,2023-12-27 04:45:11.087107,7.0,159,Merged,1
PR001953,P011,S0103,D0039,D0011,2023-12-31 12:42:30.916614,2023-12-31 23:48:30.916614,11.1,47,Closed,0
PR001954,P011,S0103,D0039,D0011,2023-12-26 01:24:49.688204,2023-12-26 09:24:49.688204,8.0,79,Merged,1
PR001955,P011,S0103,D0011,D0039,2023-12-31 20:21:19.172907,2024-01-02 02:39:19.172907,30.3,163,Merged,1
PR001956,P011,S0103,D0028,D0016,2023-12-31 20:48:04.436002,2024-01-01 18:42:04.436002,21.9,216,Merged,1
PR001957,P011,S0103,D0016,D0028,2023-12-23 04:59:30.361885,2023-12-24 09:41:30.361885,28.7,130,Closed,0
PR001958,P011,S0103,D0011,D0051,2023-12-28 10:48:14.395202,2023-12-29 22:30:14.395202,35.7,91,Merged,1
